proband_id,Session_Duration (hours),Calories_Burned,Workout_Type
12551,0.85,1028.5,HIIT
12552,0.81,982.77,HIIT
12553,0.71,856.76,HIIT
12554,1.02,1103.44,Strength
12555,0.77,678.22,Cardio
12556,0.79,781.39,Strength
12557,1.1,1453.21,HIIT
12558,0.75,494.55,Yoga
12559,1.46,1401.6,Cardio
12560,1.28,1382.4,Strength
12561,1.05,1134.95,Strength
12562,1.32,1594.3,HIIT
12563,0.9,890.19,Strength
12564,0.94,931.45,Strength
12565,1.09,1180.14,Strength
12566,1.36,1793.7,HIIT
12567,1.23,1180.8,Cardio
12568,1.04,996.74,Cardio
12569,1.26,1108.8,Cardio
12570,1.59,1864.59,Strength
12571,1.27,838.2,Yoga
12572,1.33,1276.8,Cardio
12573,1.02,980.83,Cardio
12574,1.28,921.6,Yoga
12575,1.44,1381.25,Cardio
12576,0.8,705.28,Cardio
12577,1.69,1318.2,Yoga
12578,1.19,1284.13,Strength
12579,1.88,1956.7,Cardio
12580,1.27,1258.44,Strength
12581,0.58,700.52,HIIT
12582,1.08,1167.37,Strength
12583,1.04,748.8,Yoga
12584,1.16,1528.65,HIIT
12585,1.48,1599.73,Strength
12586,1.06,1402.7,HIIT
12587,1.37,1809.91,HIIT
12588,1.42,1871.28,HIIT
12589,1.12,1076.1,Cardio
12590,1.47,1453.98,Strength
12591,1.43,1411.84,Strength
12592,1.84,1918.02,Cardio
12593,1.03,1113.33,Strength
12594,1.69,1321.24,Yoga
12595,1.48,1599.73,Strength
12596,1.34,1443.58,Strength
12597,1.07,1057.37,Strength
12598,1.21,1307.89,Strength
12599,0.68,598.94,Cardio
12600,1.25,1201.0,Cardio
12601,1.19,855.37,Yoga
12602,1.19,1283.06,Strength
12603,1.08,777.6,Yoga
12604,0.82,991.3,HIIT
12605,1.41,1524.07,Strength
12606,1.89,2213.0,Strength
12607,1.34,1287.47,Cardio
12608,1.78,1387.33,Yoga
12609,0.99,712.21,Yoga
12610,1.52,2170.26,HIIT
12611,1.83,2620.93,HIIT
12612,1.04,751.3,Yoga
12613,1.05,1386.0,HIIT
12614,1.39,1334.4,Cardio
12615,1.25,1512.5,HIIT
12616,1.76,2057.62,Strength
12617,1.4,1846.46,HIIT
12618,0.6,592.92,Strength
12619,1.41,1706.1,HIIT
12620,1.07,1061.23,Strength
12621,0.94,1135.33,HIIT
12622,1.08,1069.2,Strength
12623,0.99,713.39,Yoga
12624,1.47,1587.6,Strength
12625,1.25,1199.0,Cardio
12626,1.26,1525.99,HIIT
12627,1.39,1686.49,HIIT
12628,1.36,1307.78,Cardio
12629,1.77,1837.97,Cardio
12630,1.14,1506.05,HIIT
12631,0.57,689.07,HIIT
12632,1.87,2186.22,Strength
12633,1.28,1229.82,Cardio
12634,0.81,980.1,HIIT
12635,0.7,846.23,HIIT
12636,1.04,1123.2,Strength
12637,1.47,1456.62,Strength
12638,1.93,2259.84,Strength
12639,1.77,1842.22,Cardio
12640,0.72,712.15,Strength
12641,0.68,822.05,HIIT
12642,1.45,1392.0,Cardio
12643,1.25,1512.5,HIIT
12644,1.23,811.8,Yoga
12645,1.35,1296.0,Cardio
12646,0.95,625.29,Yoga
12647,1.81,2117.7,Strength
12648,1.32,1307.99,Strength
12649,1.29,1699.96,HIIT
12650,1.45,1757.69,HIIT
12651,1.26,907.96,Yoga
12652,1.34,1447.2,Strength
12653,1.82,1894.26,Cardio
12654,1.07,1059.3,Strength
12655,1.08,1071.14,Strength
12656,0.64,422.4,Yoga
12657,1.4,1235.36,Cardio
12658,1.11,1466.42,HIIT
12659,1.43,1370.51,Cardio
12660,1.13,1082.99,Cardio
12661,1.5,1171.8,Yoga
12662,1.12,1071.62,Cardio
12663,1.3,933.66,Yoga
12664,1.77,1843.63,Cardio
12665,1.3,936.78,Yoga
12666,1.08,1166.4,Strength
12667,1.46,1574.17,Strength
12668,1.81,1410.71,Yoga
12669,1.28,844.8,Yoga
12670,1.09,957.46,Cardio
12671,1.09,1080.08,Strength
12672,1.35,1458.0,Strength
12673,1.42,1877.52,HIIT
12674,1.16,1533.75,HIIT
12675,1.16,835.9,Yoga
12676,0.77,762.3,Strength
12677,1.59,1652.33,Cardio
12678,1.14,753.77,Yoga
12679,1.38,1492.88,Strength
12680,1.38,1217.71,Cardio
12681,0.77,678.83,Cardio
12682,1.02,979.2,Cardio
12683,1.39,1003.3,Yoga
12684,0.84,554.4,Yoga
12685,0.59,583.04,Strength
12686,1.36,1346.4,Strength
12687,1.13,1121.75,Strength
12688,0.57,689.7,HIIT
12689,0.86,757.49,Cardio
12690,1.04,687.65,Yoga
12691,1.47,1061.05,Yoga
12692,1.97,2297.81,Strength
12693,1.04,1000.06,Cardio
12694,1.27,1256.16,Strength
12695,1.25,1346.62,Strength
12696,0.64,423.17,Yoga
12697,1.13,1084.8,Cardio
12698,1.31,1258.65,Cardio
12699,1.37,1479.6,Strength
12700,1.45,1274.84,Cardio
12701,1.37,904.2,Yoga
12702,1.5,1976.7,HIIT
12703,1.17,1262.55,Strength
12704,1.22,805.93,Yoga
12705,1.15,1518.0,HIIT
12706,1.83,2142.75,Strength
12707,1.23,1489.65,HIIT
12708,1.06,1398.03,HIIT
12709,1.49,1609.2,Strength
12710,0.83,548.3,Yoga
12711,1.85,2161.17,Strength
12712,1.36,1648.59,HIIT
12713,1.78,2547.36,HIIT
12714,1.48,1064.71,Yoga
12715,0.54,356.4,Yoga
12716,1.19,1179.17,Strength
12717,1.76,2059.2,Strength
12718,1.12,1076.1,Cardio
12719,0.69,607.75,Cardio
12720,0.52,628.63,HIIT
12721,1.5,1440.0,Cardio
12722,1.37,1317.39,Cardio
12723,1.9,1976.0,Cardio
12724,1.33,956.0,Yoga
12725,1.2,1582.68,HIIT
12726,1.38,1323.7,Cardio
12727,1.22,1170.22,Cardio
12728,1.97,2304.9,Strength
12729,1.6,1248.0,Yoga
12730,1.35,1459.22,Strength
12731,1.07,1156.56,Strength
12732,1.16,834.5,Yoga
12733,1.55,1208.07,Yoga
12734,1.76,2060.78,Strength
12735,1.42,1879.09,HIIT
12736,1.2,1585.32,HIIT
12737,1.06,1145.75,Strength
12738,1.02,1346.4,HIIT
12739,1.47,1059.28,Yoga
12740,1.7,1324.98,Yoga
12741,1.1,792.66,Yoga
12742,1.13,1083.9,Cardio
12743,1.26,1108.8,Cardio
12744,1.42,938.05,Yoga
12745,1.66,1292.81,Yoga
12746,1.77,1380.6,Yoga
12747,0.74,651.79,Cardio
12748,0.66,799.33,HIIT
12749,1.34,1443.58,Strength
12750,1.48,1785.92,HIIT
12751,1.49,1072.8,Yoga
12752,1.3,1405.17,Strength
12753,1.27,1677.8,HIIT
12754,1.98,1546.78,Yoga
12755,0.7,847.77,HIIT
12756,1.45,1567.3,Strength
12757,1.15,1102.16,Cardio
12758,1.14,1094.4,Cardio
12759,1.02,734.4,Yoga
12760,1.92,2246.4,Strength
12761,1.14,1004.11,Cardio
12762,1.04,917.7,Cardio
12763,0.82,722.26,Cardio
12764,1.1,1087.02,Strength
12765,1.06,1400.37,HIIT
12766,0.82,720.29,Cardio
12767,1.02,1233.08,HIIT
12768,1.47,1292.42,Cardio
12769,0.6,528.48,Cardio
12770,1.73,1801.97,Cardio
12771,1.43,946.37,Yoga
12772,1.04,1369.37,HIIT
12773,0.6,528.48,Cardio
12774,1.01,999.9,Strength
12775,1.48,1418.43,Cardio
12776,0.99,1069.2,Strength
12777,1.08,713.45,Yoga
12778,1.2,1585.32,HIIT
12779,1.42,1022.4,Yoga
12780,1.15,828.0,Yoga
12781,0.8,969.76,HIIT
12782,1.45,957.0,Yoga
12783,0.52,628.63,HIIT
12784,1.01,972.02,Cardio
12785,1.9,1482.0,Yoga
12786,1.04,996.74,Cardio
12787,1.52,1580.8,Cardio
12788,1.29,1392.04,Strength
12789,1.97,2308.45,Strength
12790,1.12,806.4,Yoga
12791,1.38,993.6,Yoga
12792,0.67,443.41,Yoga
12793,1.37,1315.2,Cardio
12794,1.33,877.8,Yoga
12795,1.03,742.84,Yoga
12796,1.3,1571.57,HIIT
12797,1.33,1278.93,Cardio
12798,0.53,640.72,HIIT
12799,1.55,1209.93,Yoga
12800,1.44,1036.8,Yoga
12801,1.29,1392.04,Strength
12802,1.81,2119.33,Strength
12803,1.33,1435.2,Strength
12804,1.14,1504.8,HIIT
12805,1.08,949.54,Cardio
12806,1.0,718.8,Yoga
12807,0.73,722.04,Strength
12808,0.55,484.44,Cardio
12809,1.13,994.4,Cardio
12810,0.71,623.1,Cardio
12811,1.19,1439.9,HIIT
12812,0.57,564.3,Strength
12813,1.2,1297.08,Strength
12814,0.98,1185.8,HIIT
12815,1.08,1305.61,HIIT
12816,1.34,1324.19,Strength
12817,1.47,1412.38,Cardio
12818,0.82,811.8,Strength
12819,1.04,998.4,Cardio
12820,0.77,508.66,Yoga
12821,0.83,729.74,Cardio
12822,1.41,1858.1,HIIT
12823,1.43,1890.75,HIIT
12824,1.36,981.65,Yoga
12825,0.98,1185.8,HIIT
12826,0.89,883.5,Strength
12827,1.28,1268.35,Strength
12828,1.73,2024.1,Strength
12829,1.5,989.1,Yoga
12830,0.73,642.4,Cardio
12831,1.26,1107.79,Cardio
12832,1.45,1915.6,HIIT
12833,1.26,830.09,Yoga
12834,1.29,1135.2,Cardio
12835,1.08,1427.98,HIIT
12836,1.46,1576.8,Strength
12837,1.79,2094.3,Strength
12838,1.42,1022.4,Yoga
12839,1.02,734.4,Yoga
12840,1.26,906.44,Yoga
12841,1.37,1808.4,HIIT
12842,1.07,1299.41,HIIT
12843,1.24,1191.39,Cardio
12844,1.45,1044.0,Yoga
12845,1.27,915.16,Yoga
12846,0.97,640.78,Yoga
12847,1.57,1630.29,Cardio
12848,1.16,835.9,Yoga
12849,1.03,1360.73,HIIT
12850,1.3,936.0,Yoga
12851,1.4,1849.54,HIIT
12852,1.08,1035.94,Cardio
12853,1.07,1156.56,Strength
12854,0.77,507.74,Yoga
12855,1.61,1255.8,Yoga
12856,1.06,1017.6,Cardio
12857,0.81,534.11,Yoga
12858,1.28,1691.01,HIIT
12859,1.84,1912.13,Cardio
12860,1.3,1404.0,Strength
12861,1.15,1107.68,Cardio
12862,1.02,896.78,Cardio
12863,0.73,883.3,HIIT
12864,1.5,1436.4,Cardio
12865,1.32,1162.66,Cardio
12866,0.82,810.32,Strength
12867,0.92,910.8,Strength
12868,1.46,1927.2,HIIT
12869,0.59,520.14,Cardio
12870,0.89,880.3,Strength
12871,1.5,1981.65,HIIT
12872,1.01,727.81,Yoga
12873,0.87,862.08,Strength
12874,1.32,1266.14,Cardio
12875,1.59,1654.87,Cardio
12876,1.37,1480.83,Strength
12877,1.4,1006.32,Yoga
12878,1.13,1218.37,Strength
12879,1.2,1152.96,Cardio
12880,0.67,441.4,Yoga
12881,1.53,2189.58,HIIT
12882,0.99,653.4,Yoga
12883,1.0,1318.9,HIIT
12884,1.11,1198.8,Strength
12885,0.85,560.49,Yoga
12886,1.26,907.2,Yoga
12887,1.42,1531.04,Strength
12888,1.3,1145.04,Cardio
12889,1.72,2013.95,Strength
12890,0.85,841.5,Strength
12891,1.22,1610.4,HIIT
12892,1.14,822.17,Yoga
12893,1.25,1512.5,HIIT
12894,1.35,1338.93,Strength
12895,1.76,1830.4,Cardio
12896,1.44,951.26,Yoga
12897,1.32,1592.84,HIIT
12898,1.02,735.01,Yoga
12899,1.27,1219.2,Cardio
12900,1.16,1533.75,HIIT
12901,1.49,1072.8,Yoga
12902,1.87,1944.8,Cardio
12903,1.25,901.5,Yoga
12904,1.64,1281.17,Yoga
12905,1.21,1305.71,Strength
12906,0.69,683.1,Strength
12907,1.23,1078.46,Cardio
12908,1.21,1595.87,HIIT
12909,1.02,1099.76,Strength
12910,1.15,1240.97,Strength
12911,1.69,2416.7,HIIT
12912,1.37,1809.91,HIIT
12913,1.06,763.2,Yoga
12914,1.43,1371.66,Cardio
12915,1.03,1020.63,Strength
12916,1.13,744.44,Yoga
12917,0.83,547.3,Yoga
12918,0.81,978.32,HIIT
12919,1.46,1576.8,Strength
12920,1.0,1210.0,HIIT
12921,1.42,1407.08,Strength
12922,1.5,1615.95,Strength
12923,1.25,1650.0,HIIT
12924,1.28,920.83,Yoga
12925,1.92,2745.6,HIIT
12926,0.52,514.33,Strength
12927,1.62,2316.6,HIIT
12928,1.39,1000.8,Yoga
12929,0.89,586.33,Yoga
12930,1.46,963.6,Yoga
12931,1.21,1064.8,Cardio
12932,1.18,1039.34,Cardio
12933,1.34,964.0,Yoga
12934,1.96,2293.2,Strength
12935,1.1,1055.12,Cardio
12936,0.94,1135.33,HIIT
12937,1.28,1266.05,Strength
12938,1.85,2645.5,HIIT
12939,1.43,1258.4,Cardio
12940,0.51,504.44,Strength
12941,0.81,980.99,HIIT
12942,1.25,1515.25,HIIT
12943,1.65,1930.5,Strength
12944,0.68,823.55,HIIT
12945,1.85,2166.16,Strength
12946,1.04,748.8,Yoga
12947,1.29,928.8,Yoga
12948,1.24,1090.21,Cardio
12949,1.21,1162.57,Cardio
12950,1.98,2057.62,Cardio
12951,1.08,1425.6,HIIT
12952,1.53,1191.56,Yoga
12953,1.39,1335.51,Cardio
12954,1.48,974.14,Yoga
12955,0.99,1195.72,HIIT
12956,1.39,1335.51,Cardio
12957,0.77,762.3,Strength
12958,1.39,1684.96,HIIT
12959,1.32,1266.14,Cardio
12960,1.66,1295.8,Yoga
12961,1.36,1467.58,Strength
12962,1.25,1513.88,HIIT
12963,0.67,589.6,Cardio
12964,1.32,870.41,Yoga
12965,0.56,369.94,Yoga
12966,1.9,2723.27,HIIT
12967,1.29,1393.2,Strength
12968,1.56,1823.8,Strength
12969,1.28,1382.4,Strength
12970,1.9,2224.71,Strength
12971,1.06,699.6,Yoga
12972,1.21,1197.9,Strength
12973,0.85,1029.44,HIIT
12974,1.31,866.17,Yoga
12975,0.74,897.03,HIIT
12976,1.44,951.26,Yoga
12977,1.1,1188.0,Strength
12978,1.18,1556.3,HIIT
12979,1.09,783.49,Yoga
12980,1.15,1104.0,Cardio
12981,1.48,1303.58,Cardio
12982,0.75,495.9,Yoga
12983,1.08,1167.37,Strength
12984,1.08,1167.37,Strength
12985,1.44,1039.39,Yoga
12986,1.31,942.41,Yoga
12987,1.31,1726.32,HIIT
12988,0.91,601.15,Yoga
12989,1.33,1316.7,Strength
12990,1.02,673.81,Yoga
12991,0.77,764.38,Strength
12992,1.67,1955.4,Strength
12993,1.35,1297.08,Cardio
12994,0.62,613.24,Strength
12995,1.02,1009.8,Strength
12996,1.34,1286.4,Cardio
12997,1.37,1657.7,HIIT
12998,1.47,1060.16,Yoga
12999,0.55,666.71,HIIT
13000,1.12,1210.61,Strength
13001,0.55,545.0,Strength
13002,1.25,1237.5,Strength
13003,1.58,2257.66,HIIT
13004,1.16,1249.67,Strength
13005,0.83,1003.39,HIIT
13006,1.36,1645.6,HIIT
13007,1.5,1079.1,Yoga
13008,1.73,2024.1,Strength
13009,0.92,809.6,Cardio
13010,1.96,1532.33,Yoga
13011,1.52,1185.6,Yoga
13012,1.15,827.31,Yoga
13013,0.91,900.08,Strength
13014,1.38,1322.59,Cardio
13015,1.01,1090.8,Strength
13016,1.64,1704.29,Cardio
13017,1.76,1831.81,Cardio
13018,1.22,1318.7,Strength
13019,1.57,1835.49,Strength
13020,1.49,1430.4,Cardio
13021,1.16,1114.53,Cardio
13022,1.8,2104.38,Strength
13023,1.41,1239.67,Cardio
13024,1.07,1028.06,Cardio
13025,1.33,956.0,Yoga
13026,1.93,2252.89,Strength
13027,1.5,1441.2,Cardio
13028,1.66,2371.97,HIIT
13029,1.0,719.4,Yoga
13030,1.32,1268.26,Cardio
13031,1.98,2318.38,Strength
13032,1.83,1901.74,Cardio
13033,1.2,1586.64,HIIT
13034,1.87,1458.6,Yoga
13035,0.57,690.33,HIIT
13036,1.18,1273.34,Strength
13037,1.15,1104.92,Cardio
13038,1.88,1959.71,Cardio
13039,0.78,772.2,Strength
13040,1.15,1242.0,Strength
13041,1.12,1356.43,HIIT
13042,1.36,896.78,Yoga
13043,0.56,553.39,Strength
13044,1.45,1564.7,Strength
13045,0.72,633.6,Cardio
13046,1.03,1358.47,HIIT
13047,0.49,484.66,Strength
13048,1.07,1062.19,Strength
13049,1.13,993.5,Cardio
13050,1.01,726.59,Yoga
13051,0.99,1197.9,HIIT
13052,1.83,2616.9,HIIT
13053,1.08,1164.46,Strength
13054,1.14,1502.29,HIIT
13055,0.89,785.34,Cardio
13056,1.03,1112.4,Strength
13057,0.81,803.36,Strength
13058,0.55,664.29,HIIT
13059,1.29,1135.2,Cardio
13060,1.37,1480.83,Strength
13061,1.18,1273.34,Strength
13062,1.17,843.8,Yoga
13063,1.29,850.63,Yoga
13064,1.15,1516.74,HIIT
13065,1.93,2259.84,Strength
13066,1.46,1575.49,Strength
13067,0.95,1149.5,HIIT
13068,1.38,1487.92,Strength
13069,0.7,614.88,Cardio
13070,1.4,1382.22,Strength
13071,1.2,792.72,Yoga
13072,1.28,1381.25,Strength
13073,1.36,898.42,Yoga
13074,1.04,1000.06,Cardio
13075,1.18,1425.2,HIIT
13076,1.18,1275.46,Strength
13077,0.66,581.33,Cardio
13078,1.47,1294.78,Cardio
13079,1.02,1348.64,HIIT
13080,0.73,641.82,Cardio
13081,1.46,1441.46,Strength
13082,0.5,604.45,HIIT
13083,1.43,1030.46,Yoga
13084,0.65,643.5,Strength
13085,1.66,1294.8,Yoga
13086,1.88,1952.19,Cardio
13087,1.37,1315.2,Cardio
13088,1.32,1598.65,HIIT
13089,1.33,1438.79,Strength
13090,1.34,1770.27,HIIT
13091,1.81,2116.07,Strength
13092,0.89,784.62,Cardio
13093,1.34,1285.33,Cardio
13094,1.16,1250.71,Strength
13095,1.08,712.15,Yoga
13096,1.24,1639.53,HIIT
13097,1.91,2729.2,HIIT
13098,1.46,1578.11,Strength
13099,1.11,1095.9,Strength
13100,1.49,1609.2,Strength
13101,1.45,1389.68,Cardio
13102,1.21,1162.57,Cardio
13103,1.88,2686.33,HIIT
13104,1.52,1183.78,Yoga
13105,1.83,1425.2,Yoga
13106,1.03,1113.33,Strength
13107,1.2,865.44,Yoga
13108,1.47,971.08,Yoga
13109,1.27,1533.91,HIIT
13110,1.11,1199.8,Strength
13111,0.89,784.62,Cardio
13112,1.66,2370.15,HIIT
13113,1.48,1601.06,Strength
13114,0.9,889.38,Strength
13115,0.81,534.11,Yoga
13116,1.44,1378.94,Cardio
13117,0.73,723.36,Strength
13118,1.4,1513.26,Strength
13119,1.58,2259.4,HIIT
13120,1.54,1801.8,Strength
13121,1.03,1112.4,Strength
13122,1.1,1328.58,HIIT
13123,1.26,905.69,Yoga
13124,1.07,943.31,Cardio
13125,1.57,1225.54,Yoga
13126,1.4,1852.62,HIIT
13127,1.8,2106.0,Strength
13128,1.13,1084.8,Cardio
13129,1.58,1643.2,Cardio
13130,1.08,712.8,Yoga
13131,2.0,2081.6,Cardio
13132,0.62,750.88,HIIT
13133,0.79,779.26,Strength
13134,1.72,1344.7,Yoga
13135,1.1,725.34,Yoga
13136,1.35,1630.53,HIIT
13137,1.27,1372.74,Strength
13138,1.8,2106.0,Strength
13139,1.97,2311.99,Strength
13140,1.76,1374.91,Yoga
13141,1.76,1372.8,Yoga
13142,1.09,1177.2,Strength
13143,1.22,1171.2,Cardio
13144,1.44,1036.8,Yoga
13145,1.21,1162.57,Cardio
13146,1.3,1716.0,HIIT
13147,1.4,1392.3,Strength
13148,1.34,962.39,Yoga
13149,0.76,753.77,Strength
13150,1.16,1252.8,Strength
13151,1.76,1373.86,Yoga
13152,0.81,980.99,HIIT
13153,1.13,1367.3,HIIT
13154,1.12,1110.82,Strength
13155,1.33,1170.4,Cardio
13156,1.99,2330.09,Strength
13157,1.94,2778.47,HIIT
13158,1.91,2727.1,HIIT
13159,1.36,899.23,Yoga
13160,1.41,1526.61,Strength
13161,1.35,1774.58,HIIT
13162,1.03,742.22,Yoga
13163,1.3,1248.0,Cardio
13164,1.98,1545.59,Yoga
13165,1.06,762.56,Yoga
13166,1.08,1425.6,HIIT
13167,1.08,1424.41,HIIT
13168,0.51,336.6,Yoga
13169,1.46,962.72,Yoga
13170,1.99,2843.51,HIIT
13171,1.31,941.63,Yoga
13172,1.42,1022.4,Yoga
13173,1.58,1851.44,Strength
13174,1.26,1660.43,HIIT
13175,1.37,1809.91,HIIT
13176,0.85,1030.37,HIIT
13177,1.47,1940.4,HIIT
13178,1.48,1955.23,HIIT
13179,1.97,2821.43,HIIT
13180,1.41,1353.6,Cardio
13181,1.09,1044.66,Cardio
13182,1.39,1335.51,Cardio
13183,0.88,579.74,Yoga
13184,1.4,920.64,Yoga
13185,1.59,1241.15,Yoga
13186,1.85,1926.96,Cardio
13187,1.37,1353.83,Strength
13188,1.37,1356.3,Strength
13189,1.44,1036.8,Yoga
13190,1.18,1556.3,HIIT
13191,1.75,2504.42,HIIT
13192,1.47,1588.92,Strength
13193,1.29,1234.27,Cardio
13194,1.55,1816.29,Strength
13195,1.95,1518.66,Yoga
13196,1.64,2343.4,HIIT
13197,1.43,1028.74,Yoga
13198,1.72,2012.4,Strength
13199,0.61,402.6,Yoga
13200,1.3,934.44,Yoga
13201,1.42,1531.04,Strength
13202,1.1,1188.0,Strength
13203,1.03,1358.47,HIIT
13204,1.4,1008.84,Yoga
13205,1.26,831.6,Yoga
13206,1.78,2081.0,Strength
13207,1.31,1296.9,Strength
13208,1.91,2729.2,HIIT
13209,1.47,1940.4,HIIT
13210,0.93,920.7,Strength
13211,1.04,750.05,Yoga
13212,0.69,607.75,Cardio
13213,1.07,1412.4,HIIT
13214,1.08,949.54,Cardio
13215,1.0,1207.8,HIIT
13216,1.25,1099.0,Cardio
13217,0.89,587.93,Yoga
13218,1.51,1991.54,HIIT
13219,1.02,1234.2,HIIT
13220,0.81,979.21,HIIT
13221,1.52,1642.97,Strength
13222,0.95,1149.5,HIIT
13223,0.52,343.2,Yoga
13224,1.14,820.8,Yoga
13225,1.93,2004.11,Cardio
13226,0.75,909.15,HIIT
13227,1.89,2211.3,Strength
13228,0.98,860.83,Cardio
13229,1.45,1912.41,HIIT
13230,0.77,934.24,HIIT
13231,1.2,864.0,Yoga
13232,1.22,1072.62,Cardio
13233,1.03,1111.47,Strength
13234,1.13,745.12,Yoga
13235,1.31,942.41,Yoga
13236,1.42,1359.79,Cardio
13237,0.87,574.2,Yoga
13238,1.14,1128.6,Strength
13239,0.8,791.28,Strength
13240,1.05,1134.0,Strength
13241,1.35,969.57,Yoga
13242,0.56,552.89,Strength
13243,1.42,939.76,Yoga
13244,1.87,2674.1,HIIT
13245,1.58,1848.6,Strength
13246,0.63,416.56,Yoga
13247,1.27,1676.4,HIIT
13248,1.14,1231.2,Strength
13249,1.36,979.2,Yoga
13250,1.68,1307.38,Yoga
13251,1.13,1222.43,Strength
13252,1.2,1057.92,Cardio
13253,1.35,972.0,Yoga
13254,1.16,1021.73,Cardio
13255,1.8,2102.76,Strength
13256,1.27,1373.89,Strength
13257,1.09,1044.66,Cardio
13258,1.08,1424.41,HIIT
13259,1.37,1480.83,Strength
13260,1.06,1398.03,HIIT
13261,0.89,783.2,Cardio
13262,1.52,1777.03,Strength
13263,1.35,1786.46,HIIT
13264,1.47,1456.62,Strength
13265,1.29,1393.2,Strength
13266,1.82,2606.6,HIIT
13267,1.49,1070.12,Yoga
13268,1.28,1222.66,Cardio
13269,1.14,819.43,Yoga
13270,1.17,1416.99,HIIT
13271,1.27,913.64,Yoga
13272,1.47,1587.6,Strength
13273,1.69,1758.95,Cardio
13274,1.14,1094.4,Cardio
13275,1.86,2661.85,HIIT
13276,1.26,1661.81,HIIT
13277,1.61,1675.69,Cardio
13278,1.3,1714.57,HIIT
13279,0.71,468.17,Yoga
13280,1.12,1353.97,HIIT
13281,1.07,770.4,Yoga
13282,1.86,1449.68,Yoga
13283,1.13,1116.67,Strength
13284,1.36,1799.69,HIIT
13285,1.99,2330.09,Strength
13286,0.63,760.91,HIIT
13287,1.14,1093.49,Cardio
13288,0.97,640.2,Yoga
13289,1.41,1015.2,Yoga
13290,1.37,1806.89,HIIT
13291,0.66,797.15,HIIT
13292,1.29,928.03,Yoga
13293,1.08,712.8,Yoga
13294,1.88,1463.02,Yoga
13295,1.29,1135.2,Cardio
13296,0.64,421.63,Yoga
13297,1.31,1726.32,HIIT
13298,1.17,1028.66,Cardio
13299,1.47,1056.64,Yoga
13300,0.69,834.14,HIIT
13301,1.27,1117.6,Cardio
13302,1.08,776.95,Yoga
13303,1.86,1451.92,Yoga
13304,1.79,2561.67,HIIT
13305,1.43,1029.6,Yoga
13306,1.79,2097.52,Strength
13307,0.77,933.39,HIIT
13308,1.19,1569.49,HIIT
13309,0.52,629.2,HIIT
13310,1.05,1386.0,HIIT
13311,1.77,2534.99,HIIT
13312,0.85,561.0,Yoga
13313,1.31,1257.6,Cardio
13314,1.08,1170.29,Strength
13315,1.44,1035.94,Yoga
13316,1.72,1791.55,Cardio
13317,1.39,1333.29,Cardio
13318,1.02,980.02,Cardio
13319,1.8,2112.48,Strength
13320,1.04,1123.2,Strength
13321,1.3,1287.0,Strength
13322,1.02,673.81,Yoga
13323,1.37,1482.07,Strength
13324,1.1,1056.88,Cardio
13325,1.75,1365.0,Yoga
13326,1.41,1351.34,Cardio
13327,0.92,807.39,Cardio
13328,1.02,979.2,Cardio
13329,1.75,2506.35,HIIT
13330,1.35,1455.57,Strength
13331,0.62,409.2,Yoga
13332,1.36,1793.7,HIIT
13333,1.44,1740.82,HIIT
13334,0.68,449.62,Yoga
13335,1.36,1467.58,Strength
13336,1.13,747.16,Yoga
13337,0.64,634.75,Strength
13338,1.28,1689.6,HIIT
13339,1.48,976.8,Yoga
13340,1.62,2320.16,HIIT
13341,0.94,619.84,Yoga
13342,1.01,728.41,Yoga
13343,1.35,1782.0,HIIT
13344,1.98,1544.4,Yoga
13345,1.35,1633.5,HIIT
13346,1.35,1632.02,HIIT
13347,1.19,1284.13,Strength
13348,0.81,800.44,Strength
13349,0.74,489.73,Yoga
13350,1.45,1751.31,HIIT
13351,1.36,1470.02,Strength
13352,1.11,733.27,Yoga
13353,1.2,1294.92,Strength
13354,1.39,998.3,Yoga
13355,1.61,1882.25,Strength
13356,1.2,1056.96,Cardio
13357,1.32,1422.04,Strength
13358,1.01,998.99,Strength
13359,1.7,1987.47,Strength
13360,1.16,835.2,Yoga
13361,1.13,1082.99,Cardio
13362,0.77,761.61,Strength
13363,1.31,1257.6,Cardio
13364,1.01,998.08,Strength
13365,0.72,475.2,Yoga
13366,1.55,1613.24,Cardio
13367,0.71,858.32,HIIT
13368,1.28,844.03,Yoga
13369,1.96,1529.98,Yoga
13370,0.94,619.84,Yoga
13371,1.28,845.57,Yoga
13372,0.58,382.8,Yoga
13373,1.23,1329.51,Strength
13374,1.91,1488.65,Yoga
13375,1.65,1929.02,Strength
13376,1.31,943.2,Yoga
13377,1.39,1222.09,Cardio
13378,1.4,1341.76,Cardio
13379,1.99,1554.59,Yoga
13380,1.9,1979.04,Cardio
13381,0.9,1091.97,HIIT
13382,0.51,617.1,HIIT
13383,1.34,965.6,Yoga
13384,1.34,963.19,Yoga
13385,0.99,713.99,Yoga
13386,0.92,607.2,Yoga
13387,0.82,811.8,Strength
13388,0.68,673.81,Strength
13389,0.71,701.62,Strength
13390,1.98,1545.59,Yoga
13391,1.23,1328.4,Strength
13392,1.11,798.53,Yoga
13393,1.57,1225.54,Yoga
13394,1.25,1512.5,HIIT
13395,1.13,1489.11,HIIT
13396,1.19,1141.45,Cardio
13397,1.08,1070.17,Strength
13398,1.53,1194.32,Yoga
13399,1.36,1796.7,HIIT
13400,1.24,1091.2,Cardio
13401,1.17,842.4,Yoga
13402,1.14,821.48,Yoga
