proband_id,Water_Intake (liters),Daily meals frequency,Calories
11387,2.3,2.98,3215.0
11388,3.7,3.01,2509.0
11389,2.09,1.96,1052.0
11390,2.7,1.97,1718.0
11391,2.2,1.99,2289.0
11392,2.12,2.0,2411.0
11393,3.0,3.04,3439.0
11394,3.62,3.0,1291.0
11395,2.61,1.98,1188.0
11396,2.49,4.0,1410.0
11397,3.5,4.01,2440.0
11398,2.19,3.99,2503.0
11399,3.12,3.0,2299.0
11400,2.4,2.97,2694.0
11401,3.6,2.98,2450.0
11402,2.29,2.02,1667.0
11403,2.1,1.99,3012.0
11404,3.21,2.98,1651.0
11405,1.99,2.0,1110.0
11406,1.7,1.99,1847.0
11407,3.1,2.98,2060.0
11408,3.29,3.03,1429.0
11409,2.82,2.97,2728.0
11410,1.81,3.0,1796.0
11411,2.39,2.0,1251.0
11412,2.6,2.99,1903.0
11413,2.09,3.0,1865.0
11414,3.51,2.02,1329.0
11415,3.51,2.0,2299.0
11416,3.49,3.0,2453.0
11417,2.39,3.02,1277.0
11418,2.39,4.02,1446.0
11419,2.01,3.0,2195.0
11420,3.61,3.01,2007.0
11421,2.7,1.98,1902.0
11422,2.39,1.99,1608.0
11423,2.18,2.99,3242.0
11424,2.51,3.0,1804.0
11425,3.21,1.99,2995.0
11426,2.1,3.02,1286.0
11427,2.68,3.01,1971.0
11428,1.49,4.0,1858.0
11429,3.21,3.0,2931.0
11430,2.58,3.99,3316.0
11431,3.51,3.0,2347.0
11432,2.0,3.01,1688.0
11433,3.52,2.0,2480.0
11434,2.5,3.0,1796.0
11435,2.92,3.0,2039.0
11436,2.68,2.01,1199.0
11437,2.32,3.99,1186.0
11438,2.7,2.98,1683.0
11439,2.41,3.0,2768.0
11440,2.78,2.0,1906.0
11441,3.51,3.0,2406.0
11442,2.7,2.99,1648.0
11443,3.31,3.01,2660.0
11444,1.6,3.01,2231.0
11445,1.9,2.0,1497.0
11446,2.81,3.01,2056.0
11447,1.89,1.99,1547.0
11448,1.81,2.99,2090.0
11449,1.89,1.99,1569.0
11450,2.39,3.01,1360.0
11451,2.6,3.98,3146.0
11452,3.5,3.99,3390.0
11453,2.49,2.99,2640.0
11454,3.48,2.02,2495.0
11455,3.47,3.01,2324.0
11456,1.51,1.98,2078.0
11457,2.0,2.0,1658.0
11458,2.41,2.0,1269.0
11459,2.42,3.0,1386.0
11460,2.09,3.98,1395.0
11461,3.0,4.01,1355.0
11462,3.4,2.98,2453.0
11463,2.29,3.0,1492.0
11464,1.99,2.98,2271.0
11465,2.99,4.03,1480.0
11466,2.7,4.03,1731.0
11467,2.41,3.0,1599.0
11468,2.81,2.98,2679.0
11469,2.7,2.99,1920.0
11470,2.7,3.03,1707.0
11471,2.8,3.0,2466.0
11472,2.69,4.0,1740.0
11473,1.87,3.02,1364.0
11474,2.09,3.02,1816.0
11475,2.39,3.01,1426.0
11476,2.23,2.99,2659.0
11477,1.98,3.01,2156.0
11478,1.97,2.99,1529.0
11479,3.0,2.01,1799.0
11480,3.51,2.99,2567.0
11481,2.11,3.99,1744.0
11482,1.89,3.01,1761.0
11483,2.7,1.99,1818.0
11484,2.71,3.0,1927.0
11485,2.3,3.0,1307.0
11486,2.73,2.98,1776.0
11487,3.0,2.01,1359.0
11488,2.01,3.0,1859.0
11489,2.49,4.0,1769.0
11490,2.6,1.99,1592.0
11491,2.61,1.99,2016.0
11492,3.49,3.99,2578.0
11493,3.11,3.02,2593.0
11494,2.41,4.01,1348.0
11495,2.69,2.98,1794.0
11496,2.5,2.97,1986.0
11497,2.4,3.01,2648.0
11498,2.1,1.99,3038.0
11499,2.2,3.01,1998.0
11500,2.09,1.99,1148.0
11501,3.51,3.01,2353.0
11502,2.4,3.02,1653.0
11503,2.18,2.99,3195.0
11504,3.41,3.02,1312.0
11505,3.5,3.0,2517.0
11506,3.38,2.01,1698.0
11507,2.81,1.99,1592.0
11508,2.41,2.99,1250.0
11509,3.19,2.99,3235.0
11510,2.08,3.02,3198.0
11511,3.49,3.01,2417.0
11512,2.2,3.01,1621.0
11513,2.02,2.0,2299.0
11514,1.9,2.99,1414.0
11515,3.51,3.01,2258.0
11516,2.28,1.99,2343.0
11517,3.31,2.0,1966.0
11518,2.1,3.01,1723.0
11519,2.6,2.99,2199.0
11520,1.9,1.99,1603.0
11521,2.68,1.99,1703.0
11522,2.69,1.97,1937.0
11523,3.51,3.01,1987.0
11524,1.99,3.01,1327.0
11525,2.48,3.01,1584.0
11526,1.81,3.01,2185.0
11527,2.61,2.99,1663.0
11528,2.71,3.98,1725.0
11529,2.3,2.99,1645.0
11530,1.88,3.0,1815.0
11531,3.11,2.98,3365.0
11532,2.31,2.01,1540.0
11533,3.71,2.98,3037.0
11534,1.49,4.01,1961.0
11535,3.09,4.0,2427.0
11536,2.6,3.0,1893.0
11537,2.0,2.99,1410.0
11538,2.7,3.0,1859.0
11539,3.61,3.01,2250.0
11540,3.01,1.99,1696.0
11541,2.81,3.02,2011.0
11542,2.6,4.0,1826.0
11543,3.11,3.99,2620.0
11544,1.99,2.01,2503.0
11545,2.02,2.99,1508.0
11546,3.11,3.0,2904.0
11547,2.5,3.01,1375.0
11548,2.32,3.02,1919.0
11549,3.49,1.99,2296.0
11550,2.92,3.02,1966.0
11551,3.0,1.98,1723.0
11552,2.2,3.99,1690.0
11553,2.78,2.98,2233.0
11554,3.49,2.98,1727.0
11555,3.39,3.01,3194.0
11556,2.1,3.0,2429.0
11557,2.0,2.01,1272.0
11558,2.69,2.99,1666.0
11559,3.51,2.0,2282.0
11560,1.49,4.01,1936.0
11561,2.0,2.01,1805.0
11562,1.99,2.99,1836.0
11563,2.71,3.0,1662.0
11564,1.99,2.99,1405.0
11565,1.91,3.01,1725.0
11566,2.1,3.02,1319.0
11567,2.02,3.01,1410.0
11568,2.22,3.01,3363.0
11569,1.88,3.01,2311.0
11570,2.59,3.01,3097.0
11571,2.71,4.0,1643.0
11572,2.3,3.01,1772.0
11573,2.01,1.99,1200.0
11574,2.7,2.01,1727.0
11575,2.19,2.99,2782.0
11576,3.5,4.01,2521.0
11577,2.22,2.99,1191.0
11578,3.13,2.99,2914.0
11579,3.3,3.01,1248.0
11580,2.19,3.01,2098.0
11581,2.77,4.01,2166.0
11582,2.48,3.0,2077.0
11583,2.7,2.98,2130.0
11584,1.79,1.99,1548.0
11585,3.43,2.99,2241.0
11586,2.01,3.0,1353.0
11587,3.38,2.99,2870.0
11588,2.5,3.0,1957.0
11589,2.6,2.99,2738.0
11590,2.69,2.0,1912.0
11591,2.71,4.01,1982.0
11592,1.6,2.98,1651.0
11593,2.22,3.97,1237.0
11594,2.8,2.99,1830.0
11595,1.6,4.01,1419.0
11596,1.8,2.0,1600.0
11597,3.41,3.02,1801.0
11598,3.59,3.0,1575.0
11599,1.8,1.99,1726.0
11600,2.91,2.99,2023.0
11601,2.89,2.99,2587.0
11602,3.49,3.01,2354.0
11603,1.8,3.0,1850.0
11604,3.49,3.98,2330.0
11605,3.42,3.0,1711.0
11606,1.71,2.01,1855.0
11607,3.61,1.99,2102.0
11608,2.2,2.98,1883.0
11609,2.7,3.0,2787.0
11610,3.51,2.99,2530.0
11611,2.4,2.98,1618.0
11612,1.5,4.01,1942.0
11613,3.01,4.01,1739.0
11614,3.3,3.0,2071.0
11615,1.71,2.0,1890.0
11616,2.7,2.99,2669.0
11617,2.68,3.02,1525.0
11618,2.94,2.0,2056.0
11619,2.61,1.99,1324.0
11620,1.7,3.99,1861.0
11621,2.11,1.97,2121.0
11622,2.67,3.01,1613.0
11623,3.1,2.01,2176.0
11624,3.5,3.0,2425.0
11625,3.1,3.99,2140.0
11626,3.52,3.02,2427.0
11627,2.61,3.02,3161.0
11628,2.4,2.0,1135.0
11629,2.48,3.01,1860.0
11630,3.5,3.01,2373.0
11631,3.52,2.99,2189.0
11632,3.61,2.01,1472.0
11633,2.68,1.98,1710.0
11634,2.8,3.01,3255.0
11635,3.51,2.99,2334.0
11636,2.7,2.01,1574.0
11637,1.78,3.01,1727.0
11638,2.71,2.01,1864.0
11639,2.02,3.0,1739.0
11640,3.49,2.0,1351.0
11641,2.51,3.0,1331.0
11642,1.79,3.01,1313.0
11643,2.29,2.01,2124.0
11644,2.71,2.99,1762.0
11645,3.3,2.01,2402.0
11646,2.21,2.01,2242.0
11647,1.9,3.01,1687.0
11648,3.48,4.01,2309.0
11649,3.5,2.01,2326.0
11650,2.71,3.0,1746.0
11651,3.6,1.99,2292.0
11652,2.68,2.02,1004.0
11653,2.0,3.02,1635.0
11654,2.89,4.0,2609.0
11655,3.11,3.0,2611.0
11656,2.51,4.01,1711.0
11657,1.89,2.0,1488.0
11658,2.6,2.01,2126.0
11659,2.71,4.0,1818.0
11660,2.21,3.01,1413.0
11661,2.69,1.99,1847.0
11662,2.77,3.01,2752.0
11663,3.4,4.01,2754.0
11664,3.2,2.98,2932.0
11665,2.6,3.01,2903.0
11666,2.5,3.01,1696.0
11667,2.72,2.99,1555.0
11668,2.61,3.01,3026.0
11669,3.49,4.01,2613.0
11670,1.99,2.0,2015.0
11671,2.89,2.98,1671.0
11672,1.7,3.01,1381.0
11673,2.31,1.99,2144.0
11674,2.98,4.02,1652.0
11675,2.69,4.0,3022.0
11676,2.31,3.03,3008.0
11677,3.51,1.99,2026.0
11678,1.9,2.0,1374.0
11679,2.01,1.99,1778.0
11680,2.4,2.01,1242.0
11681,2.08,2.0,1868.0
11682,2.4,2.99,1309.0
11683,3.49,2.0,2457.0
11684,2.21,2.0,2989.0
11685,3.51,4.01,2507.0
11686,2.68,3.01,1540.0
11687,2.72,3.02,1734.0
11688,2.3,3.97,2086.0
11689,2.71,3.04,1663.0
11690,2.3,2.99,1676.0
11691,2.72,3.0,1967.0
11692,1.97,2.02,1260.0
11693,3.39,2.01,1782.0
11694,1.91,3.99,2398.0
11695,2.79,2.98,1649.0
11696,1.99,2.99,1341.0
11697,2.8,4.01,2210.0
11698,2.31,2.99,3454.0
11699,2.41,3.0,2143.0
11700,3.02,4.01,2229.0
11701,3.51,3.0,2358.0
11702,2.5,4.0,1794.0
11703,1.69,4.0,1386.0
11704,2.69,2.01,1595.0
11705,3.6,3.0,2550.0
11706,2.18,3.01,2818.0
11707,3.49,2.99,2532.0
11708,2.49,2.99,1603.0
11709,2.19,3.99,1684.0
11710,3.51,3.01,2242.0
11711,3.51,3.99,2444.0
11712,3.31,3.98,2083.0
11713,2.0,2.0,2193.0
11714,2.51,2.99,1886.0
11715,2.59,4.0,1364.0
11716,3.5,2.99,2365.0
11717,2.89,4.0,2841.0
11718,2.89,3.01,1639.0
11719,1.81,2.01,1740.0
11720,2.24,3.01,3074.0
11721,2.0,3.0,1399.0
11722,2.01,3.0,1496.0
11723,2.6,2.01,2169.0
11724,2.92,3.0,2274.0
11725,3.5,3.01,2329.0
11726,2.21,3.0,1942.0
11727,2.21,2.97,1997.0
11728,2.49,1.98,1966.0
11729,2.2,3.01,2014.0
11730,2.41,2.0,1301.0
11731,1.89,3.0,1820.0
11732,3.0,3.0,1772.0
11733,2.82,3.0,2184.0
11734,2.61,4.0,1474.0
11735,2.69,3.0,2039.0
11736,2.7,3.01,1882.0
11737,1.91,3.01,1632.0
11738,1.6,3.0,1438.0
11739,1.68,2.98,1187.0
11740,3.21,3.0,3305.0
11741,3.38,4.01,2041.0
11742,1.58,3.99,1512.0
11743,2.72,3.01,1735.0
11744,1.51,2.0,2086.0
11745,2.32,4.01,1315.0
11746,3.51,1.98,2610.0
11747,2.69,3.0,1847.0
11748,3.49,1.99,2300.0
11749,2.68,3.0,1840.0
11750,2.4,3.99,2002.0
11751,1.59,2.97,2030.0
11752,3.52,1.98,2286.0
11753,2.7,2.01,1658.0
11754,3.38,2.0,3265.0
11755,3.01,2.0,1667.0
11756,1.8,1.99,1653.0
11757,2.79,3.0,2003.0
11758,3.11,3.99,2172.0
11759,2.29,3.02,1593.0
11760,3.32,3.0,1528.0
11761,1.81,2.99,1515.0
11762,1.68,2.97,1617.0
11763,2.69,2.01,1526.0
11764,2.7,3.0,2913.0
11765,2.59,2.0,2303.0
11766,1.91,3.02,1593.0
11767,2.88,3.0,2688.0
11768,1.79,3.0,1206.0
11769,3.1,4.0,2409.0
11770,2.9,2.99,1741.0
11771,2.41,1.99,2081.0
11772,2.5,1.99,2830.0
11773,2.29,3.0,1974.0
11774,1.88,2.0,1733.0
11775,1.97,2.99,1198.0
11776,1.99,3.02,1435.0
11777,3.01,3.99,1746.0
11778,2.5,2.99,1331.0
11779,2.47,3.01,1132.0
11780,1.9,3.02,2093.0
11781,3.48,3.01,2435.0
11782,2.22,3.0,3234.0
11783,2.71,3.01,1857.0
11784,2.79,2.99,2736.0
11785,1.89,2.0,1548.0
11786,2.99,2.01,1688.0
11787,2.92,2.99,2643.0
11788,3.1,3.02,2648.0
11789,2.09,2.01,1165.0
11790,3.32,3.01,2103.0
11791,1.71,2.0,1926.0
11792,2.31,2.0,2226.0
11793,2.98,2.99,1304.0
11794,3.49,2.0,2384.0
11795,2.21,3.0,3363.0
11796,2.11,2.01,1155.0
11797,3.49,3.0,2466.0
11798,2.79,3.0,1863.0
11799,1.71,2.0,1442.0
11800,3.61,3.01,1781.0
11801,2.2,2.0,2064.0
11802,1.79,3.02,1226.0
11803,3.3,3.0,3225.0
11804,2.7,1.98,2167.0
11805,2.0,2.98,1526.0
11806,2.0,2.99,1412.0
11807,2.69,2.99,1711.0
11808,2.0,2.99,1398.0
11809,2.91,3.02,2425.0
11810,2.7,2.01,1590.0
11811,3.29,3.01,2882.0
11812,2.69,4.0,1861.0
11813,2.98,2.01,3348.0
11814,3.52,2.98,3334.0
11815,3.29,3.0,3269.0
11816,2.21,2.99,2866.0
11817,2.19,2.0,2164.0
11818,1.62,1.97,1767.0
11819,2.03,3.01,1486.0
11820,2.48,3.0,1885.0
11821,2.7,4.01,1892.0
11822,2.11,3.01,1199.0
11823,2.19,3.02,3315.0
11824,3.0,4.01,1890.0
11825,2.69,2.01,1854.0
11826,3.31,2.01,2185.0
11827,3.1,3.99,2550.0
11828,2.02,4.01,2238.0
11829,2.78,3.0,2759.0
11830,2.8,2.97,2377.0
11831,1.71,2.99,1928.0
11832,2.41,1.98,1588.0
11833,2.99,3.02,1086.0
11834,3.38,2.01,1713.0
11835,2.71,3.01,1668.0
11836,2.69,4.0,1423.0
11837,1.91,3.01,1999.0
11838,3.48,2.99,2310.0
11839,3.49,4.0,2624.0
11840,2.69,3.99,1843.0
11841,3.51,2.0,1334.0
11842,2.6,2.99,1126.0
11843,1.5,3.97,1905.0
11844,2.2,2.01,1362.0
11845,1.88,2.99,1168.0
11846,1.62,3.0,1314.0
11847,3.19,3.02,2010.0
11848,1.49,3.99,2180.0
11849,2.3,2.99,1716.0
11850,2.2,2.98,1635.0
11851,2.41,3.01,2017.0
11852,3.5,3.0,2109.0
11853,1.92,4.0,1909.0
11854,2.4,3.01,1428.0
11855,2.01,1.99,2038.0
11856,2.89,2.99,1709.0
11857,1.91,3.01,1920.0
11858,2.49,2.99,1902.0
11859,2.99,2.0,1751.0
11860,3.12,3.01,2203.0
11861,2.1,1.98,1772.0
11862,2.01,3.01,1229.0
11863,2.1,3.01,1585.0
11864,3.39,2.99,1987.0
11865,1.98,1.99,2109.0
11866,2.89,3.0,1524.0
11867,3.48,2.01,2399.0
11868,2.3,2.0,2112.0
11869,1.7,2.01,1974.0
11870,2.6,3.99,2079.0
11871,1.5,2.98,1925.0
11872,3.19,3.01,2012.0
11873,2.5,2.99,1283.0
11874,2.72,3.02,1705.0
11875,3.5,3.01,2266.0
11876,2.5,3.02,2496.0
11877,2.41,2.01,1735.0
11878,1.63,2.0,1715.0
11879,2.99,2.0,1949.0
11880,3.49,2.0,2358.0
11881,2.7,1.98,1570.0
11882,3.3,4.01,1466.0
11883,3.3,1.99,2403.0
11884,2.9,2.0,3272.0
11885,1.88,3.0,1837.0
11886,2.6,2.01,2063.0
11887,2.58,2.99,2879.0
11888,3.32,3.02,1212.0
11889,1.5,3.0,1588.0
11890,1.51,3.01,1966.0
11891,3.3,3.0,3020.0
11892,1.7,3.01,2072.0
11893,3.21,2.01,1530.0
11894,3.42,2.02,2293.0
11895,3.11,2.99,1511.0
11896,3.29,2.02,2925.0
11897,3.67,3.0,2429.0
11898,1.58,3.0,1824.0
11899,2.71,3.01,1647.0
11900,2.72,3.03,1800.0
11901,3.4,3.0,2576.0
11902,2.52,1.99,1393.0
11903,2.17,2.99,2631.0
11904,3.0,3.01,2347.0
11905,2.49,2.01,2843.0
11906,3.47,2.99,2366.0
11907,2.9,2.01,3038.0
11908,2.72,4.01,1697.0
11909,3.59,3.0,2373.0
11910,3.61,3.02,2754.0
11911,2.3,3.02,1232.0
11912,2.89,3.02,3403.0
11913,2.3,3.02,2128.0
11914,2.81,2.99,1343.0
11915,3.5,2.99,2305.0
11916,2.69,2.0,1287.0
11917,2.1,3.01,1802.0
11918,3.29,4.0,1523.0
11919,2.29,3.0,1729.0
11920,3.22,3.0,2727.0
11921,3.4,4.01,3465.0
11922,2.39,3.01,1918.0
11923,3.52,1.99,2306.0
11924,2.49,4.0,1970.0
11925,3.23,2.01,2217.0
11926,2.11,3.0,1870.0
11927,3.2,2.0,2300.0
11928,2.61,2.0,1583.0
11929,2.59,3.0,1854.0
11930,2.39,2.99,1840.0
11931,2.8,2.0,1951.0
11932,2.22,3.02,2107.0
11933,2.09,4.0,1195.0
11934,2.22,3.99,2654.0
11935,2.32,2.99,1777.0
11936,2.12,2.98,2122.0
11937,3.3,3.0,3316.0
11938,2.71,2.99,1767.0
11939,3.11,4.01,2659.0
11940,2.68,4.0,2261.0
11941,2.39,3.99,2614.0
11942,2.1,1.99,2057.0
11943,1.99,4.02,2087.0
11944,2.69,2.0,1778.0
11945,2.61,3.02,1203.0
11946,2.62,2.02,1388.0
11947,3.08,3.0,2958.0
11948,3.01,2.0,1418.0
11949,1.8,2.0,1440.0
11950,3.5,2.0,2422.0
11951,3.49,2.99,2478.0
11952,1.67,2.01,1375.0
11953,1.89,3.01,1935.0
11954,2.49,3.0,1093.0
11955,2.69,3.01,2684.0
11956,1.83,2.0,1519.0
11957,3.5,1.97,2678.0
11958,2.99,2.01,2001.0
11959,1.8,3.0,2128.0
11960,2.31,3.01,1707.0
11961,3.52,4.02,2365.0
11962,2.7,3.01,1630.0
11963,2.11,3.0,2205.0
11964,2.09,3.0,1593.0
11965,2.91,3.0,1202.0
11966,1.69,1.99,1813.0
11967,2.08,3.0,3165.0
11968,2.49,2.98,1209.0
11969,2.1,3.02,1543.0
11970,2.73,3.01,1707.0
11971,3.49,4.0,3322.0
11972,2.89,2.98,1543.0
11973,2.0,3.01,1347.0
11974,2.39,4.0,2037.0
11975,2.4,4.01,2162.0
11976,1.89,2.0,1679.0
11977,3.5,3.02,2309.0
11978,2.3,3.01,1793.0
11979,2.98,2.0,1719.0
11980,1.51,2.0,1543.0
11981,2.31,2.01,1678.0
11982,2.3,3.01,2160.0
11983,3.49,3.98,2448.0
11984,1.99,4.02,1638.0
11985,1.9,3.99,2109.0
11986,2.42,2.98,1745.0
11987,2.51,4.0,2672.0
11988,2.7,4.01,1743.0
11989,1.72,3.0,1877.0
11990,2.92,4.01,2768.0
11991,2.31,2.99,1933.0
11992,2.69,3.98,2003.0
11993,1.7,3.0,1262.0
11994,3.31,2.99,2807.0
11995,3.39,2.99,2152.0
11996,2.8,3.0,1858.0
11997,2.7,3.99,1769.0
11998,2.11,2.99,2048.0
11999,3.59,2.01,2291.0
12000,2.6,2.99,1571.0
12001,2.7,2.02,1571.0
12002,1.69,3.0,1933.0
12003,2.1,3.02,1187.0
12004,3.5,3.0,2122.0
12005,2.4,3.02,1336.0
12006,3.5,2.0,2462.0
12007,2.41,3.01,2530.0
12008,2.39,3.0,2819.0
12009,2.18,4.01,1629.0
12010,2.52,3.0,1806.0
12011,3.41,2.99,1890.0
12012,2.69,3.99,1798.0
12013,3.11,4.03,3391.0
12014,2.4,2.0,1384.0
12015,1.91,2.01,1860.0
12016,2.9,3.02,2650.0
12017,2.6,2.99,2955.0
12018,3.52,4.0,1684.0
12019,2.2,4.0,2542.0
12020,2.89,2.02,2800.0
12021,3.18,3.01,1757.0
12022,3.1,3.01,1533.0
12023,3.59,1.98,1873.0
12024,3.11,2.0,1791.0
12025,1.52,2.99,2074.0
12026,2.4,2.99,2193.0
12027,2.62,2.98,2198.0
12028,2.4,3.02,1295.0
12029,2.6,3.0,1914.0
12030,3.39,3.97,2822.0
12031,3.09,2.01,2991.0
12032,1.62,2.99,2044.0
12033,2.1,1.99,1435.0
12034,2.69,3.0,2081.0
12035,2.08,3.99,1974.0
12036,1.71,2.0,2089.0
12037,1.99,1.98,1582.0
12038,3.39,2.98,2967.0
12039,3.52,3.01,2135.0
12040,3.7,2.01,2468.0
12041,1.61,2.01,1723.0
12042,2.41,3.0,1400.0
12043,2.0,3.02,1466.0
12044,2.68,3.0,1906.0
12045,2.38,3.02,2920.0
12046,2.9,3.0,2258.0
12047,3.62,3.0,2473.0
12048,3.48,1.98,2430.0
12049,2.19,3.0,1974.0
12050,2.0,3.01,1878.0
12051,2.89,2.98,3240.0
12052,3.73,3.03,1702.0
12053,2.7,2.01,1874.0
12054,1.68,3.02,1137.0
12055,1.47,2.02,1657.0
12056,3.51,3.0,2227.0
12057,2.29,2.99,1338.0
12058,2.49,2.0,2777.0
12059,1.59,2.97,2019.0
12060,2.29,4.01,2461.0
12061,2.41,3.0,3080.0
12062,2.3,3.01,1391.0
12063,1.51,3.02,1148.0
12064,2.72,1.99,2027.0
12065,3.7,2.01,1717.0
12066,2.93,3.02,3425.0
12067,2.51,3.0,3258.0
12068,3.01,2.99,3386.0
12069,2.79,2.99,2572.0
12070,3.0,2.0,1428.0
12071,2.79,4.0,1587.0
12072,2.69,2.98,1804.0
12073,3.29,1.99,2860.0
12074,1.81,2.99,1409.0
12075,2.3,2.0,3399.0
12076,3.19,1.97,2163.0
12077,1.98,3.97,1557.0
12078,3.22,2.99,3225.0
12079,3.39,2.98,1766.0
12080,2.4,3.0,1961.0
12081,2.0,3.99,1371.0
12082,2.19,3.0,1251.0
12083,1.61,2.01,1230.0
12084,3.49,3.03,2419.0
12085,1.5,4.0,2199.0
12086,3.39,2.98,1538.0
12087,3.12,3.99,2568.0
12088,2.7,1.98,1781.0
12089,3.51,3.03,2481.0
12090,3.2,1.99,2902.0
12091,2.89,3.99,1981.0
12092,2.3,2.0,2165.0
12093,1.51,3.98,2121.0
12094,2.41,3.02,1863.0
12095,2.71,3.02,1383.0
12096,1.59,1.98,1362.0
12097,2.3,3.01,1677.0
12098,3.5,3.0,2426.0
12099,1.89,2.0,1602.0
12100,2.01,2.99,1551.0
12101,2.71,3.01,1696.0
12102,1.8,2.98,1920.0
12103,1.5,3.99,1449.0
12104,1.88,3.99,2011.0
12105,2.0,3.0,1804.0
12106,2.18,3.0,2842.0
12107,2.71,2.97,2950.0
12108,3.4,1.99,3251.0
12109,3.62,3.02,2565.0
12110,2.69,2.0,1821.0
12111,1.88,3.99,1884.0
12112,3.11,3.01,2216.0
12113,3.5,2.98,2491.0
12114,2.28,3.01,1673.0
12115,2.38,2.99,1471.0
12116,1.79,3.0,1491.0
12117,1.99,3.0,1816.0
12118,3.4,3.01,2489.0
12119,2.72,2.99,1886.0
12120,3.49,2.99,2346.0
12121,2.69,2.99,1750.0
12122,3.52,2.01,2428.0
12123,2.61,2.01,2040.0
12124,1.68,3.01,1643.0
12125,3.1,3.01,2262.0
12126,3.0,2.0,1757.0
12127,3.51,1.99,2400.0
12128,2.7,3.01,1975.0
12129,3.51,2.99,2380.0
12130,1.81,3.01,1507.0
12131,2.89,1.98,1776.0
12132,2.5,1.99,2875.0
12133,1.8,3.02,1814.0
12134,1.98,3.02,2576.0
12135,3.48,3.99,2487.0
12136,2.88,1.99,3291.0
12137,2.18,2.0,3211.0
12138,3.02,3.99,1881.0
12139,2.69,4.0,1536.0
12140,3.4,2.99,2513.0
12141,1.6,3.0,1955.0
12142,2.38,3.0,1223.0
12143,2.69,1.99,1819.0
12144,2.7,3.99,1755.0
12145,2.39,3.01,1536.0
12146,2.61,3.99,1695.0
12147,2.79,3.01,2333.0
12148,2.31,2.99,1345.0
12149,1.91,3.0,2256.0
12150,2.5,3.0,1680.0
12151,2.3,3.01,1404.0
12152,2.6,2.98,2018.0
12153,1.78,2.99,2024.0
12154,1.9,4.01,1955.0
12155,1.7,4.01,1558.0
12156,2.72,3.03,2939.0
12157,1.91,3.02,1601.0
12158,2.59,3.0,2299.0
12159,3.43,2.02,2359.0
12160,1.88,3.99,1579.0
12161,1.9,3.02,1583.0
12162,2.4,3.01,1784.0
12163,2.11,2.0,1305.0
12164,3.48,3.01,2377.0
12165,2.69,3.01,1770.0
12166,2.31,3.03,1530.0
12167,2.71,4.01,1712.0
12168,1.79,1.98,1792.0
12169,1.71,3.0,1325.0
12170,3.22,3.0,1693.0
12171,2.52,1.98,2122.0
12172,1.7,3.0,2012.0
12173,1.81,3.01,2015.0
12174,1.82,3.04,1817.0
12175,2.52,3.0,1277.0
12176,2.09,3.0,2136.0
12177,2.09,2.0,1960.0
12178,3.01,4.01,1513.0
12179,2.7,3.98,1722.0
12180,3.49,2.97,2349.0
12181,3.51,3.01,2453.0
12182,2.2,1.99,2156.0
12183,3.41,3.98,2061.0
12184,2.22,2.0,3031.0
12185,3.01,2.0,1423.0
12186,3.5,2.99,2417.0
12187,1.5,2.99,2006.0
12188,3.63,3.0,1909.0
12189,1.59,3.0,2007.0
12190,1.91,3.0,1949.0
12191,2.3,3.0,2024.0
12192,3.0,3.0,2196.0
12193,2.18,1.99,3005.0
12194,3.49,2.01,2388.0
12195,3.52,2.02,2447.0
12196,2.3,2.0,3118.0
12197,3.31,1.99,1251.0
12198,2.3,3.0,1742.0
12199,3.5,3.98,2545.0
12200,3.5,4.0,2382.0
12201,2.69,3.0,1907.0
12202,3.19,3.02,2966.0
12203,2.29,4.0,1384.0
12204,2.83,2.99,2189.0
12205,1.9,3.0,1436.0
12206,2.61,3.0,2312.0
12207,2.1,4.01,1266.0
12208,3.43,2.98,1577.0
12209,3.48,3.03,2377.0
12210,1.91,1.98,1884.0
12211,3.48,2.99,2518.0
12212,2.07,1.99,1674.0
12213,2.38,2.99,1424.0
12214,2.37,3.01,1051.0
12215,1.81,3.01,2139.0
12216,1.59,3.02,1304.0
12217,2.71,2.97,2277.0
12218,2.4,2.0,1676.0
12219,1.49,2.99,1939.0
12220,3.4,4.01,2017.0
12221,1.7,2.0,1733.0
12222,1.99,2.99,2160.0
12223,2.7,1.98,1681.0
12224,2.63,1.99,1820.0
12225,2.3,3.0,2221.0
12226,2.72,3.01,1729.0
12227,3.49,2.02,2459.0
12228,2.99,3.01,1585.0
12229,2.72,3.0,1883.0
12230,3.4,2.99,1812.0
12231,1.58,2.98,1226.0
12232,3.5,3.98,2524.0
12233,2.18,2.99,3262.0
12234,2.69,3.0,1753.0
12235,1.6,3.0,2115.0
12236,3.5,2.0,2361.0
12237,2.8,3.0,2741.0
12238,2.4,4.01,1429.0
12239,2.12,4.0,1774.0
12240,2.7,2.98,1998.0
12241,2.9,3.01,2769.0
12242,3.5,3.0,2512.0
12243,2.2,3.0,1959.0
12244,2.1,4.01,1278.0
12245,3.29,3.0,2897.0
12246,1.49,3.01,1506.0
12247,3.61,2.01,3117.0
12248,3.5,3.0,2287.0
12249,3.1,2.01,1772.0
12250,3.48,3.98,2353.0
12251,2.69,4.0,1538.0
12252,3.53,3.0,2361.0
12253,3.29,2.99,2864.0
12254,3.49,2.99,2336.0
12255,1.71,1.98,1864.0
12256,3.48,3.0,2354.0
12257,2.49,2.99,1451.0
12258,2.26,2.98,2114.0
12259,2.3,3.01,2057.0
