proband_id,Calories,Daily meals frequency,Water_Intake (liters)
12814,1444.0,2.01,2.8
12815,1573.0,2.98,3.42
12816,2723.0,2.99,2.5
12817,1219.0,2.01,2.09
12818,3046.0,1.99,2.99
12819,2129.0,4.03,3.4
12820,1649.0,2.0,2.61
12821,3053.0,1.98,2.97
12822,2025.0,3.02,2.49
12823,2419.0,2.99,3.61
12824,2683.0,3.01,2.39
12825,1605.0,1.99,2.27
12826,2242.0,2.0,2.09
12827,1264.0,3.01,2.01
12828,2589.0,1.99,3.5
12829,3059.0,3.0,2.8
12830,1858.0,3.98,2.7
12831,1245.0,2.0,2.5
12832,1542.0,2.99,1.58
12833,1368.0,2.01,2.52
12834,2015.0,4.01,2.21
12835,1943.0,1.98,1.69
12836,2099.0,2.0,1.51
12837,1559.0,2.98,2.7
12838,1726.0,2.02,1.79
12839,2873.0,3.0,3.31
12840,1607.0,3.0,1.7
12841,1369.0,2.99,2.2
12842,1436.0,1.99,1.89
12843,1237.0,4.0,2.09
12844,3079.0,2.99,2.89
12845,2057.0,3.98,1.92
12846,1473.0,1.99,2.78
12847,2461.0,2.03,3.51
12848,2143.0,2.02,2.31
12849,2973.0,3.01,2.41
12850,2356.0,1.98,3.3
12851,2936.0,1.99,2.5
12852,1263.0,2.99,2.0
12853,1278.0,3.99,2.11
12854,2503.0,2.02,3.09
12855,1597.0,1.99,2.71
12856,3056.0,3.01,2.49
12857,2456.0,4.0,2.7
12858,2201.0,4.02,2.29
12859,1536.0,2.99,2.69
12860,3037.0,3.0,3.11
12861,1385.0,2.99,1.49
12862,1440.0,2.0,2.28
12863,1921.0,4.02,2.7
12864,1096.0,1.98,2.2
12865,3445.0,3.0,2.92
12866,3139.0,2.01,2.98
12867,1165.0,3.01,1.72
12868,3238.0,3.0,2.19
12869,1370.0,2.98,2.7
12870,1565.0,2.01,3.0
12871,2014.0,2.0,1.48
12872,2994.0,3.03,3.3
12873,2035.0,4.0,1.92
12874,1635.0,3.01,2.1
12875,1818.0,2.01,2.71
12876,1579.0,3.0,2.2
12877,1943.0,3.0,2.09
12878,2510.0,3.0,3.1
12879,2633.0,3.02,3.1
12880,3176.0,3.01,2.58
12881,1837.0,4.01,2.72
12882,1597.0,1.99,2.3
12883,2275.0,3.01,1.98
12884,3310.0,2.98,2.1
12885,1795.0,1.99,1.7
12886,2815.0,3.0,2.7
12887,1873.0,2.0,2.09
12888,1913.0,3.0,2.51
12889,1833.0,2.98,2.7
12890,2135.0,2.02,2.0
12891,1468.0,3.99,3.72
12892,1708.0,2.0,2.99
12893,1510.0,3.03,2.51
12894,1778.0,3.0,2.3
12895,1841.0,2.01,2.69
12896,1199.0,3.0,1.58
12897,2675.0,3.02,2.52
12898,1759.0,2.99,2.59
12899,1426.0,4.02,3.29
12900,2066.0,2.0,2.69
12901,1028.0,1.99,2.19
12902,1919.0,2.02,2.7
12903,2667.0,3.01,2.7
12904,1847.0,3.0,2.69
12905,1670.0,4.0,2.42
12906,2264.0,3.0,2.29
12907,2173.0,3.98,3.29
12908,2088.0,2.02,1.9
12909,2278.0,3.01,2.68
12910,1867.0,3.0,1.91
12911,1699.0,4.0,2.68
12912,1809.0,2.0,2.51
12913,1764.0,2.98,2.39
12914,1904.0,2.98,3.39
12915,1816.0,3.01,2.1
12916,1085.0,2.01,2.08
12917,2620.0,3.0,2.91
12918,2703.0,3.99,2.47
12919,2045.0,2.99,1.9
12920,1585.0,1.97,2.31
12921,2803.0,2.99,3.6
12922,1806.0,2.97,2.0
12923,2805.0,3.0,2.7
12924,3247.0,2.0,2.69
12925,2457.0,4.01,3.47
12926,1227.0,4.01,2.3
12927,2553.0,4.02,3.5
12928,1804.0,2.0,3.69
12929,1519.0,2.0,2.0
12930,2255.0,2.99,3.31
12931,1551.0,3.98,2.19
12932,1766.0,4.03,3.0
12933,1396.0,3.0,1.89
12934,1793.0,4.01,2.7
12935,1411.0,3.0,2.11
12936,1459.0,2.0,2.39
12937,1339.0,3.02,2.3
12938,1680.0,3.0,2.71
12939,1860.0,3.99,3.51
12940,1086.0,4.01,2.3
12941,1479.0,3.0,2.52
12942,1417.0,2.01,2.5
12943,2370.0,3.01,3.5
12944,1704.0,2.02,2.72
12945,2387.0,2.0,3.5
12946,3476.0,3.01,3.28
12947,1377.0,3.01,2.11
12948,1671.0,2.0,2.1
12949,1610.0,4.0,1.9
12950,2414.0,2.01,3.49
12951,1651.0,3.0,3.38
12952,1814.0,3.0,2.69
12953,2310.0,3.01,2.09
12954,2050.0,3.02,2.4
12955,1742.0,2.98,2.63
12956,1741.0,3.01,2.57
12957,3184.0,2.0,3.39
12958,2914.0,3.0,3.21
12959,1988.0,3.01,3.4
12960,2471.0,3.02,3.5
12961,2191.0,2.0,2.09
12962,2606.0,3.99,2.81
12963,1885.0,2.01,2.73
12964,2860.0,2.01,2.9
12965,1910.0,2.01,1.7
12966,2396.0,4.01,3.48
12967,1903.0,2.01,1.82
12968,2335.0,3.03,3.5
12969,1635.0,4.01,2.2
12970,1483.0,2.98,2.68
12971,1419.0,3.01,3.39
12972,1683.0,3.0,2.4
12973,2662.0,3.01,2.9
12974,1945.0,3.0,2.2
12975,2600.0,4.01,3.47
12976,1501.0,3.0,1.61
12977,1828.0,1.99,1.8
12978,1759.0,3.99,1.98
12979,1802.0,2.99,3.32
12980,2262.0,2.0,3.02
12981,1662.0,3.01,3.09
12982,1397.0,3.0,2.48
12983,1497.0,3.02,2.01
12984,1642.0,3.0,1.99
12985,2167.0,3.0,2.29
12986,1807.0,2.0,1.6
12987,1761.0,3.03,1.61
12988,1713.0,1.98,2.9
12989,1609.0,3.0,2.51
12990,1389.0,2.01,2.31
12991,2285.0,1.99,3.62
12992,1819.0,2.98,2.7
12993,3419.0,4.0,3.51
12994,1289.0,2.99,2.42
12995,2882.0,3.01,2.67
12996,1978.0,3.0,1.5
12997,1452.0,1.98,1.99
12998,2979.0,3.02,2.7
12999,2592.0,1.99,3.1
13000,2629.0,3.04,2.51
13001,2167.0,2.01,1.69
13002,1629.0,2.02,2.6
13003,2292.0,2.99,3.5
13004,2233.0,2.01,2.99
13005,2486.0,3.01,2.4
13006,2897.0,3.01,3.62
13007,2922.0,3.0,2.21
13008,2380.0,2.0,3.48
13009,2056.0,3.01,1.8
13010,2371.0,4.02,3.51
13011,2473.0,3.01,3.48
13012,3511.0,4.0,2.87
13013,2365.0,2.02,2.69
13014,1486.0,3.0,2.29
13015,2483.0,3.01,3.51
13016,1735.0,3.0,2.69
13017,2597.0,2.01,3.51
13018,1801.0,2.0,1.8
13019,1856.0,1.99,2.69
13020,1117.0,2.01,2.22
13021,2086.0,1.99,3.0
13022,2462.0,2.99,3.52
13023,1502.0,3.01,2.32
13024,1589.0,1.98,1.72
13025,3359.0,1.99,2.31
13026,2207.0,3.99,3.5
13027,1148.0,2.0,2.2
13028,2284.0,3.01,3.51
13029,1309.0,2.0,2.78
13030,2349.0,2.99,2.79
13031,1784.0,4.0,2.7
13032,1556.0,4.0,2.69
13033,2165.0,2.01,1.66
13034,1825.0,2.0,2.71
13035,1564.0,2.0,3.19
13036,1834.0,2.99,3.19
13037,2057.0,4.0,1.49
13038,2054.0,2.0,2.69
13039,2688.0,3.0,3.23
13040,1919.0,4.02,1.51
13041,1775.0,3.0,1.81
13042,3063.0,3.0,3.59
13043,1028.0,2.98,1.8
13044,1955.0,2.99,1.82
13045,3138.0,1.97,3.62
13046,1807.0,4.0,2.5
13047,1395.0,2.99,1.6
13048,2816.0,2.98,2.69
13049,3219.0,3.02,3.61
13050,1497.0,4.0,1.58
13051,1632.0,1.99,2.3
13052,2228.0,3.99,3.49
13053,1977.0,3.0,2.8
13054,2816.0,4.0,3.08
13055,1984.0,2.02,2.11
13056,1159.0,3.0,2.49
13057,1714.0,4.0,1.68
13058,1408.0,2.99,2.0
13059,2446.0,2.0,3.32
13060,2867.0,2.01,2.49
13061,2027.0,2.99,3.18
13062,2125.0,3.0,2.29
13063,1566.0,3.01,2.29
13064,1405.0,3.99,2.08
13065,2097.0,3.01,3.49
13066,1941.0,1.99,1.5
13067,1467.0,1.97,1.99
13068,1553.0,1.99,1.7
13069,1816.0,2.99,2.4
13070,2917.0,4.0,3.41
13071,1367.0,2.0,1.59
13072,2379.0,3.02,2.6
13073,2764.0,2.99,2.88
13074,3174.0,3.0,3.3
13075,1826.0,4.02,3.01
13076,2122.0,3.01,1.79
13077,3134.0,1.99,3.1
13078,1135.0,3.01,2.61
13079,1229.0,3.02,2.6
13080,1029.0,2.99,1.93
13081,1393.0,3.0,2.89
13082,1650.0,2.0,1.68
13083,1508.0,2.99,3.6
13084,1940.0,2.99,2.11
13085,2178.0,2.97,3.5
13086,1915.0,2.0,2.69
13087,1889.0,3.01,2.4
13088,2557.0,2.98,3.1
13089,2860.0,2.02,2.1
13090,3312.0,2.01,2.29
13091,2363.0,3.0,3.51
13092,2486.0,2.99,3.51
13093,1262.0,3.0,2.2
13094,1648.0,3.0,3.4
13095,1898.0,3.99,2.9
13096,3200.0,2.98,2.7
13097,1659.0,3.02,2.7
13098,2214.0,4.01,2.79
13099,1374.0,3.99,2.52
13100,3177.0,3.01,3.41
13101,1908.0,2.99,2.88
13102,2643.0,3.01,2.82
13103,1749.0,2.02,2.69
13104,2361.0,2.01,3.49
13105,1734.0,3.02,2.71
13106,1914.0,2.98,2.0
13107,1458.0,4.01,2.01
13108,1517.0,2.97,2.01
13109,2965.0,3.99,3.49
13110,2197.0,3.01,1.84
13111,1809.0,4.03,2.6
13112,1625.0,2.98,2.7
13113,2982.0,3.01,2.7
13114,2179.0,3.03,2.08
13115,1933.0,2.01,2.38
13116,1539.0,2.0,1.99
13117,1936.0,3.0,3.59
13118,2256.0,2.99,2.11
13119,2187.0,2.01,3.5
13120,1582.0,2.01,2.72
13121,1731.0,1.99,1.9
13122,1247.0,3.99,2.5
13123,1976.0,1.99,2.2
13124,1586.0,1.99,1.91
13125,1905.0,3.97,2.68
13126,2597.0,3.0,2.19
13127,1703.0,2.99,2.71
13128,2299.0,2.0,2.51
13129,2335.0,2.01,3.5
13130,2749.0,3.0,2.72
13131,2441.0,2.0,3.51
13132,1809.0,3.02,1.5
13133,2358.0,3.02,3.41
13134,2272.0,2.99,3.49
13135,2992.0,1.97,3.42
13136,2936.0,2.99,2.89
13137,2026.0,3.0,3.7
13138,2234.0,3.01,3.49
13139,2344.0,2.98,3.53
13140,1652.0,3.01,2.71
13141,1734.0,3.0,2.68
13142,1911.0,3.0,2.82
13143,2060.0,2.99,3.19
13144,1430.0,3.01,2.92
13145,1740.0,1.99,2.81
13146,1785.0,3.02,3.49
13147,1870.0,2.97,1.6
13148,1971.0,3.02,2.12
13149,1346.0,2.99,1.6
13150,1375.0,2.98,1.49
13151,2172.0,2.02,3.49
13152,2495.0,4.0,2.71
13153,1686.0,2.02,3.59
13154,1895.0,3.01,1.81
13155,1563.0,2.03,2.28
13156,1802.0,2.97,2.7
13157,2507.0,3.99,3.51
13158,2273.0,2.99,3.5
13159,1776.0,3.01,2.21
13160,2085.0,3.98,2.01
13161,1725.0,2.99,2.88
13162,1449.0,3.03,2.28
13163,3341.0,3.02,2.58
13164,1828.0,2.0,2.7
13165,1656.0,3.99,1.5
13166,2892.0,3.0,2.82
13167,1351.0,2.01,2.2
13168,1503.0,4.01,1.79
13169,1450.0,1.98,3.48
13170,1767.0,3.0,2.72
13171,1953.0,3.02,3.39
13172,1350.0,1.99,2.39
13173,1701.0,3.01,2.71
13174,2021.0,1.99,2.52
13175,1723.0,2.98,1.79
13176,1558.0,3.01,2.2
13177,2077.0,4.02,2.8
13178,2110.0,4.0,2.79
13179,1746.0,3.02,2.71
13180,1830.0,2.0,3.71
13181,2157.0,3.01,1.8
13182,1983.0,2.98,3.31
13183,1293.0,2.01,1.99
13184,2505.0,3.02,3.0
13185,1662.0,1.99,2.67
13186,2455.0,3.0,3.51
13187,1851.0,1.98,2.1
13188,2939.0,3.0,3.2
13189,1241.0,2.99,2.1
13190,1843.0,3.0,2.1
13191,1867.0,3.0,2.68
13192,1215.0,2.99,1.78
13193,2301.0,2.01,3.29
13194,2363.0,4.0,3.5
13195,1542.0,2.97,2.71
13196,2291.0,3.01,3.5
13197,1349.0,2.99,2.38
13198,2350.0,1.99,3.51
13199,1639.0,2.02,2.41
13200,1713.0,3.02,2.11
13201,1706.0,2.02,1.78
13202,1625.0,2.0,1.72
13203,2176.0,3.99,3.4
13204,2719.0,3.0,3.3
13205,2843.0,4.0,3.5
13206,2319.0,3.0,3.52
13207,1624.0,3.0,2.51
13208,2466.0,3.02,3.48
13209,2894.0,3.01,2.71
13210,1721.0,2.98,3.08
13211,1835.0,2.99,2.51
13212,2062.0,4.01,2.58
13213,1113.0,3.0,1.5
13214,1422.0,3.01,3.4
13215,1955.0,3.01,1.7
13216,1419.0,3.01,2.51
13217,2808.0,3.01,2.4
13218,2182.0,3.01,3.71
13219,3204.0,4.0,3.52
13220,1661.0,3.03,2.29
13221,1298.0,2.02,1.61
13222,2732.0,3.01,3.2
13223,1594.0,4.03,1.8
13224,2297.0,2.0,2.81
13225,1710.0,1.99,2.69
13226,2530.0,2.98,3.0
13227,2612.0,4.01,3.5
13228,2078.0,1.98,2.01
13229,2672.0,3.0,2.7
13230,2226.0,1.99,3.63
13231,2115.0,3.01,2.29
13232,2105.0,3.99,3.3
13233,1348.0,3.0,2.61
13234,1797.0,2.01,2.21
13235,1841.0,2.0,1.81
13236,3352.0,2.99,2.82
13237,2006.0,4.03,1.91
13238,1834.0,1.99,2.32
13239,1927.0,4.0,1.68
13240,1972.0,3.0,2.8
13241,2196.0,2.0,2.61
13242,1247.0,1.97,2.0
13243,1308.0,3.02,2.0
13244,1801.0,2.0,2.7
13245,2378.0,1.99,3.5
13246,1614.0,3.01,1.51
13247,2633.0,1.99,3.48
13248,1747.0,1.98,3.0
13249,2298.0,4.0,3.02
13250,2332.0,1.97,3.5
13251,1374.0,3.01,1.7
13252,2630.0,4.01,3.39
13253,3129.0,2.99,3.28
13254,1823.0,2.0,2.43
13255,1672.0,3.0,2.7
13256,1949.0,4.0,2.11
13257,1550.0,2.97,2.09
13258,1689.0,1.99,2.7
13259,1717.0,3.01,1.89
13260,1994.0,3.02,1.49
13261,1396.0,4.01,3.0
13262,2023.0,1.98,2.7
13263,1284.0,3.03,1.6
13264,1268.0,3.01,2.01
13265,2245.0,2.98,1.93
13266,2507.0,2.01,3.52
13267,1270.0,3.02,1.8
13268,1525.0,2.02,2.1
13269,2068.0,2.0,1.9
13270,1352.0,3.02,2.51
13271,1598.0,2.0,1.8
13272,2294.0,3.99,2.81
13273,1727.0,2.99,2.73
13274,3391.0,3.0,3.08
13275,1654.0,2.01,2.69
13276,3474.0,2.99,3.03
13277,1879.0,2.99,2.7
13278,2051.0,2.99,1.91
13279,3160.0,1.98,3.01
13280,3133.0,2.99,3.11
13281,1831.0,2.99,2.3
13282,1799.0,2.0,2.67
13283,1448.0,3.0,2.22
13284,2711.0,1.99,2.71
13285,2270.0,1.98,3.5
13286,1786.0,2.97,2.69
13287,3350.0,4.02,2.89
13288,2157.0,3.99,1.9
13289,3422.0,2.99,2.79
13290,1728.0,3.0,2.08
13291,1796.0,3.0,2.29
13292,2581.0,2.0,3.51
13293,1162.0,3.01,2.28
13294,2376.0,4.0,3.5
13295,1948.0,3.0,3.09
13296,1627.0,4.0,2.11
13297,3588.0,3.0,3.2
13298,2280.0,2.01,3.18
13299,2570.0,3.01,2.69
13300,2018.0,3.01,2.31
13301,2983.0,3.01,3.7
13302,2907.0,3.0,2.78
13303,2416.0,3.0,3.49
13304,1629.0,3.01,2.71
13305,1819.0,2.99,3.4
13306,2458.0,2.0,3.51
13307,1965.0,3.0,2.09
13308,2033.0,2.99,1.8
13309,3270.0,1.98,3.09
13310,1475.0,2.0,2.62
13311,1686.0,3.02,2.7
13312,1813.0,4.01,1.5
13313,1591.0,2.01,3.11
13314,1686.0,3.0,3.31
13315,2131.0,3.01,2.29
13316,1612.0,4.0,2.71
13317,1868.0,3.0,2.1
13318,3230.0,3.99,3.39
13319,2384.0,3.0,3.5
13320,1835.0,2.99,2.39
13321,3509.0,3.03,2.73
13322,2824.0,3.0,2.68
13323,2456.0,3.0,2.63
13324,1837.0,3.02,2.8
13325,2515.0,1.99,3.49
13326,1434.0,3.0,2.44
13327,1206.0,3.01,1.69
13328,1187.0,2.02,2.08
13329,2495.0,2.01,3.48
13330,1784.0,2.99,2.12
13331,1730.0,2.98,1.8
13332,1741.0,2.01,2.13
13333,1327.0,3.02,1.59
13334,1554.0,3.0,2.58
13335,1457.0,2.98,2.21
13336,1880.0,1.99,3.59
13337,2455.0,2.98,2.49
13338,1511.0,2.98,1.8
13339,1041.0,3.0,2.61
13340,2559.0,1.98,3.49
13341,1773.0,2.99,1.99
13342,1269.0,1.98,2.8
13343,3077.0,3.02,3.3
13344,2488.0,2.01,3.5
13345,1864.0,3.0,2.3
13346,1930.0,1.99,2.12
13347,2385.0,3.03,2.39
13348,2738.0,4.0,2.49
13349,1043.0,2.99,1.89
13350,1988.0,4.01,2.31
13351,2307.0,3.99,3.01
13352,1612.0,1.99,1.99
13353,1556.0,3.99,1.98
13354,2062.0,3.02,2.11
13355,2197.0,4.0,3.5
13356,1784.0,2.02,1.99
13357,1809.0,4.02,3.3
13358,2893.0,2.99,2.7
13359,1645.0,3.01,2.7
13360,1958.0,3.03,2.4
13361,2187.0,3.0,3.08
13362,1703.0,2.02,2.81
13363,1288.0,2.98,2.61
13364,1362.0,2.0,2.3
13365,3063.0,2.0,3.58
13366,1637.0,3.0,2.7
13367,2966.0,3.0,3.61
13368,2537.0,2.99,3.4
13369,2244.0,3.01,3.52
13370,3190.0,4.01,2.71
13371,1210.0,3.0,2.4
13372,1553.0,2.99,2.29
13373,1534.0,3.99,3.71
13374,2456.0,3.04,3.5
13375,2138.0,3.0,3.51
13376,1930.0,2.99,2.52
13377,1088.0,3.03,1.7
13378,1738.0,3.02,2.3
13379,2441.0,1.98,3.5
13380,2422.0,3.01,3.49
13381,2877.0,3.03,3.5
13382,1739.0,1.99,1.69
13383,1452.0,3.01,1.62
13384,2761.0,4.0,2.28
13385,2816.0,1.99,2.29
13386,1749.0,3.01,1.82
13387,1126.0,2.02,2.11
13388,1700.0,3.0,1.89
13389,2090.0,3.98,3.5
13390,1870.0,2.98,2.69
13391,1490.0,1.99,1.79
13392,2196.0,4.03,2.41
13393,2359.0,1.99,3.51
13394,1791.0,2.03,3.09
13395,2031.0,4.02,2.57
13396,1871.0,4.01,2.08
13397,1474.0,4.01,2.59
13398,2397.0,1.99,3.51
13399,1793.0,2.02,2.3
13400,1754.0,1.99,2.08
13401,2037.0,2.02,2.0
13402,1645.0,2.98,1.88
13403,1862.0,2.0,2.7
13404,1864.0,3.02,3.49
13405,2930.0,3.0,2.91
13406,1835.0,2.0,2.02
13407,1491.0,1.99,2.4
13408,2295.0,2.99,3.52
13409,1642.0,2.0,2.62
13410,1568.0,4.0,1.88
13411,2772.0,2.0,2.79
13412,2269.0,2.02,3.49
13413,1557.0,4.0,1.6
13414,3036.0,3.0,3.38
13415,1377.0,2.0,1.81
13416,3245.0,2.98,2.61
13417,1586.0,2.0,1.68
13418,1245.0,2.02,1.58
13419,2438.0,3.0,2.6
13420,2297.0,2.0,3.53
13421,2208.0,2.99,1.6
13422,1313.0,2.99,1.5
13423,2197.0,4.0,2.1
13424,1362.0,3.0,2.42
13425,1963.0,2.99,2.29
13426,1850.0,2.98,1.99
13427,1413.0,2.99,2.5
13428,1340.0,2.02,2.58
13429,2700.0,2.99,2.71
13430,1705.0,3.0,2.11
13431,1715.0,2.01,2.7
13432,1422.0,3.01,2.88
13433,1486.0,2.99,1.88
13434,1525.0,4.02,2.19
13435,2247.0,1.98,2.6
13436,1960.0,3.0,2.19
13437,2015.0,2.99,2.31
13438,3053.0,2.98,3.32
13439,2139.0,2.01,2.2
13440,1818.0,3.02,2.81
13441,1938.0,3.99,2.67
13442,3332.0,3.0,3.5
13443,2489.0,2.99,3.0
13444,2277.0,1.99,3.51
13445,3258.0,1.99,2.2
13446,3244.0,3.01,3.49
13447,1927.0,2.01,3.69
13448,1541.0,2.98,1.51
13449,2908.0,3.03,3.29
13450,1526.0,2.01,2.4
13451,3250.0,4.0,3.5
13452,2676.0,2.01,3.11
13453,2275.0,2.99,3.5
13454,1946.0,2.03,2.69
13455,2514.0,1.98,3.5
13456,2617.0,2.01,3.5
13457,2260.0,3.01,3.51
13458,2198.0,1.99,2.32
13459,1951.0,2.97,1.9
13460,1738.0,3.0,1.9
13461,2944.0,2.01,2.5
13462,2512.0,2.01,3.49
13463,3280.0,2.99,3.19
13464,1909.0,4.0,2.22
13465,1812.0,3.02,2.71
13466,1365.0,2.99,2.48
13467,2211.0,3.0,3.47
13468,1718.0,1.98,3.0
13469,2099.0,1.98,1.7
13470,2874.0,2.99,3.59
13471,2180.0,3.01,2.33
13472,1538.0,2.01,1.98
13473,2094.0,2.99,2.49
13474,3260.0,2.98,2.08
13475,2282.0,3.02,3.49
13476,2031.0,4.02,2.08
13477,1849.0,2.99,2.12
13478,1798.0,3.0,2.28
13479,2134.0,4.01,1.49
13480,2159.0,2.0,2.13
13481,1554.0,3.0,2.69
13482,1618.0,2.99,2.3
13483,1774.0,3.99,2.49
13484,1917.0,2.0,2.11
13485,1966.0,2.97,2.39
13486,2511.0,3.0,2.41
13487,1903.0,1.99,1.8
13488,2033.0,1.98,3.49
13489,2870.0,3.0,2.7
13490,1762.0,2.03,2.7
13491,3437.0,3.0,2.11
13492,2625.0,3.0,3.51
13493,2074.0,3.0,2.21
13494,2774.0,2.99,2.7
13495,3288.0,2.01,3.1
13496,1653.0,4.01,2.69
13497,3071.0,3.01,3.18
13498,2071.0,3.99,3.49
13499,1730.0,4.01,2.3
13500,1112.0,1.99,2.18
13501,1466.0,2.98,1.59
13502,3247.0,3.01,3.38
13503,2544.0,3.02,3.51
13504,1958.0,2.99,2.39
13505,2828.0,2.99,2.61
13506,2005.0,3.03,2.29
13507,2775.0,2.01,2.91
13508,1980.0,1.99,1.71
13509,1796.0,2.01,2.71
13510,2006.0,3.01,3.08
13511,1694.0,3.01,2.71
13512,1713.0,3.98,2.99
13513,1203.0,2.99,2.0
13514,1615.0,2.98,2.59
13515,2328.0,3.99,3.5
13516,1866.0,3.0,3.51
13517,2989.0,3.0,3.3
13518,1316.0,3.01,2.82
13519,2974.0,1.99,3.09
13520,1977.0,2.02,3.02
13521,1573.0,3.01,2.41
13522,1761.0,2.99,2.7
13523,1976.0,1.98,2.1
13524,2265.0,3.0,3.5
13525,2458.0,3.01,3.51
13526,1786.0,1.98,1.91
13527,1791.0,2.98,2.69
13528,1715.0,3.02,2.7
13529,1386.0,3.0,2.3
13530,2015.0,3.01,2.08
13531,2538.0,3.01,3.7
13532,2728.0,3.0,3.5
13533,1503.0,2.03,2.41
13534,1452.0,3.01,1.48
13535,1457.0,2.99,2.49
13536,2244.0,4.0,2.61
13537,1947.0,4.02,3.0
13538,1153.0,2.01,2.2
13539,1641.0,1.98,3.01
13540,3087.0,3.0,2.38
13541,2138.0,3.97,3.53
13542,2787.0,2.99,3.11
13543,2173.0,3.0,2.3
13544,2608.0,2.99,2.7
13545,3236.0,3.0,2.61
13546,1978.0,2.99,2.8
13547,2453.0,2.02,3.5
13548,1893.0,3.99,2.29
13549,2268.0,2.98,3.67
13550,1862.0,1.99,2.71
13551,3177.0,2.0,3.4
13552,3245.0,3.0,3.2
13553,3103.0,2.98,3.69
13554,2207.0,2.0,3.51
13555,1720.0,2.0,2.21
13556,2687.0,3.01,3.7
13557,2765.0,2.97,2.9
13558,1229.0,2.0,2.09
13559,1561.0,3.01,2.91
13560,1682.0,2.0,2.7
13561,1814.0,1.99,2.6
13562,1257.0,2.0,2.1
13563,1955.0,2.02,2.1
13564,2699.0,4.0,3.39
13565,3393.0,2.04,3.09
13566,1343.0,2.99,1.49
13567,1832.0,4.03,2.71
13568,1556.0,2.99,2.2
13569,1745.0,3.01,3.1
13570,1796.0,3.0,2.59
13571,2148.0,3.0,3.49
13572,2008.0,2.0,2.18
13573,1863.0,1.99,1.89
13574,1488.0,2.99,2.68
13575,2444.0,3.01,3.5
13576,2097.0,3.0,2.2
13577,2010.0,3.01,2.78
13578,1841.0,3.0,2.33
13579,1146.0,2.02,1.62
13580,1599.0,2.0,2.09
13581,1115.0,3.0,2.4
13582,1984.0,1.99,1.7
13583,1229.0,3.0,2.21
13584,1721.0,2.98,1.5
13585,1608.0,2.01,2.6
13586,1084.0,1.99,2.7
13587,3046.0,2.01,2.12
13588,2335.0,2.01,3.32
13589,1408.0,3.02,2.08
13590,1682.0,3.02,3.39
13591,1988.0,3.02,1.89
13592,1653.0,4.02,2.7
13593,1661.0,3.0,1.6
13594,2686.0,3.01,2.4
13595,1684.0,3.99,1.8
13596,1703.0,2.99,2.9
13597,1534.0,3.0,2.81
13598,2676.0,3.0,3.5
13599,2264.0,3.02,3.48
13600,1428.0,2.01,2.3
13601,1913.0,1.99,2.69
13602,3369.0,3.99,3.41
13603,2879.0,2.01,3.11
13604,2271.0,3.0,2.28
13605,1492.0,3.0,1.99
13606,1207.0,3.01,2.4
13607,2749.0,3.99,2.89
13608,2711.0,2.99,3.39
13609,1814.0,2.99,2.46
13610,1956.0,2.0,2.2
13611,1942.0,2.98,3.69
13612,2475.0,1.98,3.47
13613,3349.0,4.02,3.39
13614,1737.0,2.02,2.72
13615,2195.0,3.0,2.71
13616,1384.0,2.01,2.09
13617,2030.0,2.99,3.72
13618,2554.0,3.01,2.92
13619,1673.0,2.0,2.72
13620,2178.0,2.99,2.39
13621,1263.0,1.99,1.6
13622,1652.0,3.01,2.2
13623,1675.0,3.02,2.1
13624,1934.0,3.01,1.89
13625,2926.0,2.02,3.09
13626,1955.0,3.01,2.4
13627,1227.0,2.0,1.6
13628,1323.0,2.99,1.68
13629,1717.0,2.99,2.29
13630,2985.0,3.01,3.4
13631,2465.0,1.98,3.5
13632,1736.0,1.99,2.01
13633,1441.0,3.99,1.6
13634,1168.0,2.97,2.88
13635,1764.0,3.0,3.22
13636,2316.0,2.99,3.48
13637,1407.0,1.99,3.48
13638,1532.0,3.0,2.69
13639,1756.0,2.97,1.79
13640,1936.0,3.0,2.1
13641,1285.0,3.0,2.0
13642,1874.0,3.99,3.51
13643,1745.0,2.0,2.7
13644,1810.0,2.99,2.61
13645,1804.0,1.99,2.21
13646,2314.0,3.01,2.82
13647,1910.0,3.02,2.42
13648,2715.0,3.0,3.7
13649,2414.0,3.0,3.49
13650,2386.0,3.0,3.38
13651,1626.0,3.01,2.91
13652,3132.0,3.0,3.38
13653,1200.0,3.01,2.69
13654,1300.0,1.99,1.6
13655,2217.0,2.0,3.49
13656,2102.0,3.02,2.1
13657,2441.0,3.0,3.48
13658,1717.0,2.99,2.69
13659,1663.0,4.02,2.18
13660,2370.0,2.98,3.41
13661,1311.0,2.99,1.61
13662,2438.0,3.01,3.51
13663,1700.0,2.98,2.4
13664,2496.0,3.03,3.49
13665,1901.0,3.0,2.6
13666,1648.0,1.99,1.9
13667,1656.0,3.01,2.18
13668,3175.0,3.0,3.3
13669,1853.0,2.98,2.29
13670,1678.0,4.02,1.82
13671,1909.0,3.99,1.71
13672,2002.0,3.01,1.61
13673,1562.0,2.99,1.82
13674,1671.0,4.01,2.5
13675,1496.0,2.0,1.73
13676,2158.0,2.0,2.21
13677,2515.0,3.0,3.49
13678,1468.0,2.99,1.99
13679,1436.0,3.0,2.3
13680,1600.0,3.0,3.41
13681,1901.0,3.0,2.71
13682,2049.0,4.0,2.3
13683,1412.0,4.0,2.49
13684,3050.0,3.0,3.39
13685,1462.0,4.0,2.99
13686,1652.0,3.98,2.0
