proband_id,Workout_Type,Calories_Burned,Session_Duration (hours)
11916,Yoga,1200.28,1.54
11917,HIIT,1581.36,1.2
11918,Strength,1384.7,1.28
11919,Strength,1378.94,1.28
11920,Yoga,633.02,0.96
11921,Cardio,1332.18,1.39
11922,Cardio,1292.42,1.47
11923,Cardio,1775.66,1.71
11924,Strength,1221.42,1.13
11925,Cardio,1040.29,1.18
11926,Yoga,928.03,1.29
11927,Cardio,1044.34,1.19
11928,Yoga,395.28,0.6
11929,Cardio,860.83,0.98
11930,Cardio,1150.08,1.2
11931,HIIT,664.29,0.55
11932,Strength,1243.04,1.15
11933,HIIT,1627.66,1.23
11934,Strength,514.8,0.52
11935,Yoga,343.51,0.52
11936,Strength,889.38,0.9
11937,Strength,1336.97,1.24
11938,Strength,2166.16,1.85
11939,Yoga,907.2,1.26
11940,Cardio,713.45,0.81
11941,Cardio,1424.35,1.48
11942,Cardio,1362.06,1.42
11943,HIIT,1755.6,1.33
11944,Yoga,1456.36,1.87
11945,HIIT,991.3,0.82
11946,Yoga,587.93,0.89
11947,HIIT,1701.38,1.29
11948,Strength,762.3,0.77
11949,Strength,1359.67,1.26
11950,Strength,1942.2,1.66
11951,Yoga,1304.6,1.67
11952,Strength,1090.8,1.01
11953,Yoga,1058.4,1.47
11954,Strength,1078.12,1.09
11955,Cardio,952.99,1.08
11956,Cardio,1172.18,1.22
11957,Strength,1371.6,1.27
11958,HIIT,1730.64,1.31
11959,Yoga,792.0,1.1
11960,Cardio,1269.31,1.32
11961,Strength,1987.47,1.7
11962,HIIT,2788.5,1.95
11963,HIIT,1163.71,0.96
11964,Strength,1478.37,1.37
11965,Cardio,1394.32,1.45
11966,Yoga,562.02,0.85
11967,Yoga,633.6,0.96
11968,Yoga,482.24,0.73
11969,Cardio,519.67,0.59
11970,Yoga,1487.51,1.91
11971,Yoga,661.2,1.0
11972,Yoga,784.8,1.09
11973,Cardio,1126.4,1.28
11974,HIIT,1453.21,1.1
11975,HIIT,1450.79,1.1
11976,Yoga,693.63,1.05
11977,Strength,1929.02,1.65
11978,Strength,1382.4,1.28
11979,Yoga,911.63,1.38
11980,Strength,1376.1,1.39
11981,Cardio,754.74,0.86
11982,Cardio,1007.16,1.05
11983,HIIT,2661.85,1.86
11984,Strength,1338.08,1.24
11985,HIIT,1052.7,0.87
11986,Strength,1207.8,1.22
11987,Cardio,721.6,0.82
11988,Strength,2304.9,1.97
11989,Yoga,673.2,1.02
11990,HIIT,1937.17,1.47
11991,Strength,1599.73,1.48
11992,Strength,720.73,0.73
11993,Yoga,916.57,1.39
11994,HIIT,1848.0,1.4
11995,Yoga,991.12,1.38
11996,Strength,1208.59,1.12
11997,Strength,1904.17,1.63
11998,Yoga,514.33,0.78
11999,Cardio,676.98,0.77
12000,Strength,1134.0,1.05
12001,Cardio,1402.77,1.46
12002,Yoga,666.6,1.01
12003,Cardio,1284.26,1.34
12004,HIIT,1452.0,1.1
12005,HIIT,1359.6,1.03
12006,Yoga,1428.5,1.83
12007,Cardio,739.2,0.84
12008,Cardio,730.4,0.83
12009,Strength,1189.08,1.2
12010,Cardio,1026.79,1.17
12011,Yoga,1014.35,1.41
12012,Yoga,1497.6,1.92
12013,HIIT,847.77,0.7
12014,HIIT,1890.75,1.43
12015,Yoga,820.12,1.14
12016,Strength,1166.08,1.18
12017,Strength,1297.08,1.2
12018,HIIT,1718.2,1.42
12019,HIIT,629.2,0.52
12020,Strength,1287.0,1.3
12021,Cardio,1049.1,1.19
12022,Cardio,1314.78,1.49
12023,Strength,1471.25,1.36
12024,Strength,1227.6,1.24
12025,HIIT,1499.04,1.24
12026,Strength,1112.4,1.03
12027,Yoga,985.58,1.37
12028,HIIT,1868.15,1.42
12029,Cardio,1240.46,1.29
12030,HIIT,1678.84,1.39
12031,Cardio,1179.2,1.34
12032,Yoga,898.42,1.36
12033,Cardio,1160.63,1.21
12034,Cardio,633.6,0.72
12035,Strength,1284.13,1.19
12036,HIIT,1595.87,1.21
12037,Cardio,1389.68,1.45
12038,Strength,1372.35,1.39
12039,HIIT,2186.22,1.53
12040,Cardio,1324.8,1.38
12041,HIIT,1512.5,1.25
12042,Strength,565.33,0.57
12043,Yoga,769.76,1.07
12044,Yoga,1546.78,1.98
12045,HIIT,1370.51,1.04
12046,HIIT,1317.8,1.0
12047,Strength,990.0,1.0
12048,Yoga,1201.2,1.54
12049,Cardio,484.0,0.55
12050,HIIT,1968.44,1.49
12051,Yoga,870.41,1.32
12052,Cardio,1296.0,1.35
12053,Yoga,1456.36,1.87
12054,HIIT,1903.97,1.44
12055,Strength,1374.85,1.39
12056,HIIT,2164.28,1.51
12057,Cardio,669.41,0.76
12058,HIIT,1697.12,1.29
12059,HIIT,1915.6,1.45
12060,Cardio,1228.8,1.28
12061,Strength,1146.71,1.06
12062,Cardio,1138.3,1.29
12063,Yoga,775.66,1.08
12064,Cardio,1912.13,1.84
12065,Strength,1525.34,1.41
12066,HIIT,1488.3,1.23
12067,HIIT,1375.09,1.04
12068,Cardio,1208.59,1.26
12069,Strength,1079.1,1.0
12070,HIIT,932.55,0.77
12071,Strength,1605.18,1.49
12072,HIIT,2254.19,1.58
12073,Strength,1242.0,1.15
12074,Strength,722.7,0.73
12075,Cardio,1275.74,1.33
12076,Cardio,1039.34,1.18
12077,Yoga,855.37,1.19
12078,Strength,1360.8,1.26
12079,HIIT,1886.03,1.43
12080,HIIT,1805.39,1.37
12081,HIIT,1597.2,1.21
12082,HIIT,1335.84,1.1
12083,Yoga,783.97,1.19
12084,Cardio,1932.91,1.86
12085,Cardio,1102.16,1.15
12086,HIIT,1515.47,1.15
12087,Yoga,814.28,1.13
12088,Yoga,1312.42,1.68
12089,Strength,2084.2,1.78
12090,Yoga,436.0,0.66
12091,HIIT,1331.0,1.1
12092,HIIT,799.33,0.66
12093,Cardio,738.53,0.84
12094,Strength,1133.06,1.05
12095,Cardio,1113.6,1.16
12096,Strength,1217.7,1.23
12097,Cardio,606.65,0.69
12098,HIIT,2541.48,1.78
12099,Strength,1060.26,1.07
12100,HIIT,1467.64,1.11
12101,Cardio,1680.91,1.62
12102,Cardio,1306.69,1.36
12103,Cardio,1016.75,1.06
12104,Strength,860.52,0.87
12105,Strength,1283.06,1.19
12106,HIIT,1619.93,1.34
12107,Yoga,893.54,1.24
12108,Strength,770.8,0.78
12109,Strength,1544.4,1.43
12110,Yoga,1451.92,1.86
12111,Yoga,639.62,0.97
12112,HIIT,847.0,0.7
12113,Yoga,1543.21,1.98
12114,Yoga,416.18,0.63
12115,Cardio,1375.09,1.43
12116,Yoga,917.45,1.27
12117,Strength,1113.33,1.03
12118,Strength,1067.26,1.08
12119,Strength,2314.82,1.98
12120,Cardio,1937.38,1.86
12121,Strength,2141.1,1.83
12122,Yoga,1388.4,1.78
12123,Cardio,1371.66,1.43
12124,Strength,1216.33,1.13
12125,Cardio,1126.4,1.28
12126,Cardio,1095.31,1.14
12127,Strength,1839.73,1.57
12128,Strength,2012.4,1.72
12129,Cardio,1769.36,1.7
12130,Yoga,987.22,1.37
12131,Yoga,495.0,0.75
12132,Yoga,944.66,1.43
12133,Yoga,848.89,1.18
12134,Strength,801.17,0.81
12135,HIIT,2296.99,1.61
12136,Strength,1467.58,1.36
12137,Strength,1479.6,1.37
12138,Yoga,910.8,1.38
12139,Cardio,1684.8,1.62
12140,Yoga,858.78,1.3
12141,HIIT,979.21,0.81
12142,Strength,1089.89,1.01
12143,Strength,2209.6,1.89
12144,Cardio,1990.66,1.92
12145,Yoga,1014.35,1.41
12146,HIIT,1610.4,1.22
12147,Strength,1437.6,1.33
12148,Cardio,1277.16,1.45
12149,Yoga,944.77,1.31
12150,Strength,1038.56,1.05
12151,Yoga,742.84,1.03
12152,Strength,1138.5,1.15
12153,Yoga,756.63,1.05
12154,Yoga,915.92,1.27
12155,Strength,1382.4,1.28
12156,Strength,1340.32,1.24
12157,HIIT,822.05,0.68
12158,Strength,1479.6,1.37
12159,Yoga,772.2,1.17
12160,Yoga,875.47,1.22
12161,Yoga,763.2,1.06
12162,Cardio,987.15,1.03
12163,Cardio,987.15,1.03
12164,Cardio,1640.67,1.58
12165,Cardio,1725.07,1.66
12166,HIIT,1371.66,1.04
12167,Cardio,1781.14,1.71
12168,HIIT,1743.85,1.32
12169,Strength,900.08,0.91
12170,Strength,961.17,0.97
12171,Yoga,329.4,0.5
12172,Yoga,665.99,1.01
12173,Cardio,1140.5,1.19
12174,HIIT,1618.45,1.34
12175,Cardio,954.72,1.08
12176,Cardio,1333.29,1.39
12177,Yoga,1017.74,1.41
12178,HIIT,1089.0,0.9
12179,Strength,2022.54,1.73
12180,Yoga,1408.54,1.81
12181,Yoga,1287.0,1.65
12182,Yoga,915.16,1.27
12183,Yoga,747.55,1.04
12184,Strength,1008.88,1.02
12185,HIIT,1586.54,1.31
12186,HIIT,2203.89,1.54
12187,Cardio,1334.4,1.39
12188,Cardio,650.02,0.74
12189,Cardio,1233.12,1.4
12190,Yoga,448.8,0.68
12191,Strength,691.74,0.7
12192,Cardio,1249.6,1.42
12193,HIIT,1622.87,1.34
12194,Strength,1803.19,1.54
12195,Cardio,1725.07,1.66
12196,Cardio,960.0,1.0
12197,Yoga,580.27,0.88
12198,Strength,584.1,0.59
12199,Strength,722.7,0.73
12200,HIIT,2230.8,1.56
12201,Yoga,1499.9,1.92
12202,Yoga,910.8,1.38
12203,Yoga,849.6,1.18
12204,HIIT,1971.72,1.49
12205,Strength,1155.6,1.07
12206,Cardio,1228.8,1.28
12207,Yoga,886.34,1.23
12208,HIIT,1502.29,1.14
12209,Cardio,1872.0,1.8
12210,Strength,1345.18,1.36
12211,HIIT,2510.99,1.76
12212,Strength,1098.9,1.11
12213,Strength,635.33,0.64
12214,HIIT,1076.9,0.89
12215,Cardio,1066.49,1.11
12216,HIIT,1756.1,1.45
12217,HIIT,871.2,0.72
12218,HIIT,1702.8,1.29
12219,HIIT,1521.83,1.26
12220,HIIT,1345.28,1.02
12221,Strength,1188.99,1.1
12222,Cardio,968.79,1.01
12223,Cardio,1874.88,1.8
12224,HIIT,905.85,0.75
12225,Yoga,733.79,1.02
12226,Cardio,1883.85,1.81
12227,HIIT,920.44,0.76
12228,Strength,1435.2,1.33
12229,Yoga,1280.18,1.64
12230,Yoga,521.4,0.79
12231,Strength,1416.99,1.43
12232,HIIT,2518.74,1.76
12233,Yoga,712.21,0.99
12234,Yoga,1531.15,1.96
12235,Cardio,1090.21,1.24
12236,Cardio,1946.3,1.87
12237,HIIT,1441.2,1.09
12238,Cardio,913.54,1.04
12239,Yoga,415.42,0.63
12240,HIIT,2833.58,1.98
12241,Strength,833.11,0.84
12242,HIIT,2229.08,1.56
12243,Strength,1222.43,1.13
12244,HIIT,1422.04,1.08
12245,Cardio,1344.0,1.4
12246,Cardio,951.26,1.08
12247,Cardio,633.02,0.72
12248,Yoga,1294.8,1.66
12249,Cardio,1260.74,1.31
12250,Strength,2037.37,1.74
12251,Strength,1929.02,1.65
12252,Yoga,1402.92,1.8
12253,Yoga,1015.2,1.41
12254,Yoga,1222.72,1.57
12255,HIIT,1172.63,0.97
12256,Yoga,1310.4,1.68
12257,Cardio,1028.66,1.17
12258,HIIT,811.44,0.67
12259,HIIT,1914.0,1.45
12260,Strength,1123.2,1.04
12261,Cardio,1103.0,1.25
12262,Yoga,749.42,1.04
12263,Strength,811.06,0.82
12264,Strength,1229.15,1.14
12265,Cardio,1860.17,1.79
12266,Strength,2042.78,1.75
12267,HIIT,773.7,0.64
12268,Cardio,1912.13,1.84
12269,Cardio,1287.14,1.46
12270,HIIT,1535.03,1.16
12271,Yoga,1293.8,1.66
12272,Yoga,828.0,1.15
12273,Strength,1080.9,1.0
12274,Cardio,1143.35,1.19
12275,HIIT,1634.98,1.35
12276,Cardio,483.56,0.55
12277,Yoga,778.25,1.08
12278,Yoga,436.0,0.66
12279,Cardio,1276.0,1.45
12280,Yoga,1024.1,1.42
12281,HIIT,906.68,0.75
12282,Cardio,493.25,0.56
12283,Strength,782.1,0.79
12284,Strength,1156.56,1.07
12285,Yoga,1404.0,1.8
12286,Yoga,487.51,0.74
12287,Yoga,921.6,1.28
12288,HIIT,1846.46,1.4
12289,Strength,1156.56,1.07
12290,Yoga,813.6,1.13
12291,HIIT,1504.8,1.14
12292,HIIT,2643.46,1.85
12293,Cardio,1220.22,1.27
12294,Strength,2149.49,1.84
12295,HIIT,1677.8,1.27
12296,Strength,1578.11,1.46
12297,Yoga,1400.76,1.8
12298,Cardio,1856.9,1.78
12299,Yoga,911.63,1.38
12300,Yoga,931.45,1.41
12301,Yoga,474.34,0.72
12302,HIIT,2261.14,1.58
12303,Strength,2340.0,2.0
12304,HIIT,2584.32,1.81
12305,Cardio,1078.46,1.23
12306,Yoga,780.22,1.18
12307,HIIT,702.44,0.58
12308,Strength,1847.18,1.58
12309,Strength,2154.46,1.84
12310,HIIT,1656.19,1.37
12311,Cardio,510.4,0.58
12312,Cardio,1179.2,1.34
12313,HIIT,1859.65,1.41
12314,Yoga,851.02,1.18
12315,Yoga,1536.6,1.97
12316,Strength,1588.92,1.47
12317,Yoga,985.58,1.37
12318,Cardio,1027.73,1.17
12319,HIIT,1430.35,1.08
12320,Strength,1059.3,1.07
12321,Yoga,842.4,1.17
12322,HIIT,870.41,0.72
12323,HIIT,2255.92,1.58
12324,Strength,1020.63,1.03
12325,Cardio,960.8,1.0
12326,HIIT,1234.2,1.02
12327,Strength,1168.2,1.18
12328,Strength,1232.23,1.14
12329,HIIT,1404.88,1.16
12330,Yoga,475.63,0.72
12331,Cardio,792.0,0.9
12332,Yoga,921.6,1.28
12333,HIIT,1569.49,1.19
12334,Cardio,1235.36,1.4
12335,Cardio,1094.4,1.14
12336,Yoga,1522.17,1.95
12337,Strength,991.8,1.0
12338,HIIT,736.76,0.61
12339,HIIT,1783.48,1.35
12340,HIIT,979.21,0.81
12341,Yoga,772.97,1.07
12342,Yoga,475.63,0.72
12343,Cardio,1327.01,1.38
12344,Cardio,950.4,0.99
12345,Yoga,980.83,1.36
12346,HIIT,2518.74,1.76
12347,Yoga,1225.54,1.57
12348,Strength,1199.8,1.11
12349,Yoga,935.22,1.3
12350,Cardio,1943.3,1.87
12351,Yoga,1357.2,1.74
12352,Strength,1188.0,1.1
12353,HIIT,1679.19,1.27
12354,Yoga,763.2,1.06
12355,Yoga,362.67,0.55
12356,Yoga,777.38,1.18
12357,Cardio,1249.04,1.3
12358,HIIT,1336.53,1.01
12359,Yoga,917.4,1.39
12360,Yoga,560.49,0.85
12361,Cardio,977.57,1.02
12362,Strength,2142.75,1.83
12363,Yoga,1303.6,1.67
12364,Yoga,835.2,1.16
12365,Strength,1630.8,1.51
12366,Yoga,745.12,1.13
12367,HIIT,1938.78,1.47
12368,Yoga,806.4,1.12
12369,Strength,1896.86,1.62
12370,Strength,1228.72,1.24
12371,Strength,1467.58,1.36
12372,HIIT,1585.32,1.2
12373,HIIT,1927.2,1.46
12374,Strength,1449.61,1.34
12375,Cardio,1105.84,1.15
12376,Strength,1436.4,1.33
12377,Yoga,1341.6,1.72
12378,HIIT,1488.3,1.23
12379,HIIT,2674.1,1.87
12380,Strength,1222.43,1.13
12381,Cardio,1317.6,1.5
12382,Yoga,1293.8,1.66
12383,Yoga,712.8,0.99
12384,Cardio,801.53,0.91
12385,Strength,2269.8,1.94
12386,HIIT,1678.84,1.39
12387,Cardio,1091.66,1.14
12388,Yoga,462.42,0.7
12389,Strength,1490.4,1.38
12390,Strength,1512.0,1.4
12391,Strength,2117.7,1.81
12392,Cardio,775.1,0.88
12393,HIIT,1872.84,1.42
12394,Strength,1221.42,1.13
12395,Cardio,1906.13,1.83
12396,Yoga,820.12,1.14
12397,Strength,1392.04,1.29
12398,Yoga,1349.4,1.73
12399,Cardio,1582.02,1.52
12400,HIIT,2431.0,1.7
12401,Strength,1847.18,1.58
12402,HIIT,1333.2,1.01
12403,Cardio,1335.51,1.39
12404,Strength,2079.4,1.78
12405,Strength,1532.32,1.42
12406,Yoga,620.4,0.94
12407,Cardio,1781.14,1.71
12408,Cardio,1248.0,1.3
12409,Yoga,415.8,0.63
12410,Cardio,1778.4,1.71
12411,HIIT,1571.57,1.3
12412,HIIT,1320.1,1.09
12413,HIIT,1547.39,1.28
12414,Cardio,474.34,0.54
12415,Strength,1448.41,1.34
12416,Strength,1102.52,1.02
12417,Cardio,712.8,0.81
12418,Strength,1942.2,1.66
12419,Cardio,2017.6,1.94
12420,Strength,1098.9,1.11
12421,HIIT,2388.1,1.67
12422,HIIT,1821.6,1.38
12423,Cardio,1162.57,1.21
12424,Yoga,772.9,1.17
12425,Strength,1115.65,1.13
12426,Cardio,1913.6,1.84
12427,Cardio,1209.6,1.26
12428,Strength,1478.37,1.37
12429,HIIT,1345.28,1.02
12430,Strength,1079.1,1.09
12431,Yoga,1203.05,1.54
12432,HIIT,1529.92,1.16
12433,Cardio,1227.78,1.28
12434,Cardio,598.4,0.68
12435,Strength,1131.68,1.14
12436,Strength,1512.0,1.4
12437,Yoga,449.21,0.68
12438,Strength,1221.42,1.13
12439,Strength,1393.2,1.29
12440,Yoga,555.41,0.84
12441,Cardio,1213.3,1.38
12442,Cardio,1392.0,1.45
12443,Strength,950.4,0.96
12444,Cardio,1675.69,1.61
12445,Strength,1272.28,1.18
12446,Yoga,914.4,1.27
12447,Yoga,356.72,0.54
12448,Strength,751.72,0.76
12449,HIIT,641.3,0.53
12450,HIIT,1678.84,1.39
12451,Strength,1445.99,1.34
12452,Yoga,905.02,1.37
12453,Yoga,834.5,1.16
12454,Yoga,797.2,1.11
12455,HIIT,1399.2,1.06
12456,HIIT,1669.8,1.38
12457,HIIT,1294.7,1.07
12458,Yoga,1001.63,1.39
12459,Strength,2091.08,1.79
12460,Yoga,589.0,0.89
12461,Yoga,1051.2,1.46
12462,HIIT,2817.1,1.97
12463,Strength,1455.57,1.35
12464,HIIT,1162.66,0.96
12465,HIIT,1474.86,1.22
12466,HIIT,1756.1,1.45
12467,Strength,1111.47,1.03
12468,HIIT,1499.04,1.24
12469,Strength,1068.31,0.99
12470,HIIT,2364.94,1.65
12471,Yoga,1427.4,1.83
12472,HIIT,1360.73,1.03
12473,Cardio,1248.0,1.3
12474,HIIT,1360.73,1.03
12475,Cardio,1036.8,1.08
12476,Strength,1437.6,1.33
12477,Yoga,772.9,1.17
12478,Strength,2293.2,1.96
12479,Strength,1125.52,1.14
12480,Cardio,1122.26,1.17
12481,Strength,1445.99,1.34
12482,Cardio,1209.6,1.26
12483,Yoga,963.6,1.46
12484,Yoga,706.84,1.07
12485,Yoga,534.11,0.81
12486,HIIT,1622.25,1.23
12487,HIIT,1640.89,1.24
12488,HIIT,797.15,0.66
12489,Cardio,1063.82,1.11
12490,Yoga,1233.35,1.58
12491,HIIT,1882.88,1.43
12492,Yoga,1050.32,1.46
12493,Strength,1306.8,1.32
12494,Yoga,1192.48,1.53
12495,HIIT,750.2,0.62
12496,Yoga,508.2,0.77
12497,HIIT,2395.45,1.67
12498,Yoga,1311.41,1.68
12499,Strength,1809.32,1.55
12500,Strength,1942.2,1.66
12501,Cardio,998.4,1.04
12502,Yoga,607.75,0.92
12503,Yoga,516.2,0.78
12504,Yoga,821.48,1.14
12505,HIIT,1889.17,1.43
12506,Cardio,589.6,0.67
12507,HIIT,908.32,0.75
12508,Yoga,799.87,1.11
12509,Cardio,1236.34,1.29
12510,HIIT,2725.0,1.91
12511,Cardio,1151.04,1.2
12512,Strength,1308.98,1.21
12513,Yoga,827.31,1.15
12514,Yoga,495.0,0.75
12515,HIIT,1358.47,1.03
12516,HIIT,1755.6,1.33
12517,Yoga,766.3,1.16
12518,HIIT,689.7,0.57
12519,Yoga,786.11,1.19
12520,Strength,1487.92,1.38
12521,HIIT,1429.1,1.18
12522,Strength,1176.22,1.09
12523,Strength,514.8,0.52
12524,Cardio,1104.92,1.15
12525,Cardio,1308.86,1.36
12526,Yoga,633.6,0.96
12527,HIIT,1438.8,1.09
12528,Yoga,792.0,1.2
12529,Strength,1470.02,1.36
12530,Cardio,1248.0,1.3
12531,HIIT,1665.97,1.26
12532,HIIT,1438.8,1.09
12533,Yoga,1072.8,1.49
12534,Cardio,1028.66,1.17
12535,Cardio,1125.07,1.17
12536,Yoga,986.4,1.37
12537,Strength,562.76,0.57
12538,Yoga,829.38,1.15
12539,Strength,1413.62,1.31
12540,Cardio,1916.54,1.84
12541,Yoga,1056.64,1.47
12542,Yoga,820.8,1.14
12543,Cardio,1827.58,1.76
12544,Yoga,494.55,0.75
12545,Cardio,1094.4,1.14
12546,HIIT,1424.41,1.08
12547,HIIT,1560.2,1.18
12548,HIIT,1731.87,1.43
12549,Strength,1178.1,1.19
12550,Cardio,999.23,1.04
12551,HIIT,1028.5,0.85
12552,HIIT,982.77,0.81
12553,HIIT,856.76,0.71
12554,Strength,1103.44,1.02
12555,Cardio,678.22,0.77
12556,Strength,781.39,0.79
12557,HIIT,1453.21,1.1
12558,Yoga,494.55,0.75
12559,Cardio,1401.6,1.46
12560,Strength,1382.4,1.28
12561,Strength,1134.95,1.05
12562,HIIT,1594.3,1.32
12563,Strength,890.19,0.9
12564,Strength,931.45,0.94
12565,Strength,1180.14,1.09
12566,HIIT,1793.7,1.36
12567,Cardio,1180.8,1.23
12568,Cardio,996.74,1.04
12569,Cardio,1108.8,1.26
12570,Strength,1864.59,1.59
12571,Yoga,838.2,1.27
12572,Cardio,1276.8,1.33
12573,Cardio,980.83,1.02
12574,Yoga,921.6,1.28
12575,Cardio,1381.25,1.44
12576,Cardio,705.28,0.8
12577,Yoga,1318.2,1.69
12578,Strength,1284.13,1.19
12579,Cardio,1956.7,1.88
12580,Strength,1258.44,1.27
12581,HIIT,700.52,0.58
12582,Strength,1167.37,1.08
12583,Yoga,748.8,1.04
12584,HIIT,1528.65,1.16
12585,Strength,1599.73,1.48
12586,HIIT,1402.7,1.06
12587,HIIT,1809.91,1.37
12588,HIIT,1871.28,1.42
12589,Cardio,1076.1,1.12
12590,Strength,1453.98,1.47
12591,Strength,1411.84,1.43
12592,Cardio,1918.02,1.84
12593,Strength,1113.33,1.03
12594,Yoga,1321.24,1.69
12595,Strength,1599.73,1.48
12596,Strength,1443.58,1.34
12597,Strength,1057.37,1.07
12598,Strength,1307.89,1.21
12599,Cardio,598.94,0.68
12600,Cardio,1201.0,1.25
12601,Yoga,855.37,1.19
12602,Strength,1283.06,1.19
12603,Yoga,777.6,1.08
12604,HIIT,991.3,0.82
12605,Strength,1524.07,1.41
12606,Strength,2213.0,1.89
12607,Cardio,1287.47,1.34
12608,Yoga,1387.33,1.78
12609,Yoga,712.21,0.99
12610,HIIT,2170.26,1.52
12611,HIIT,2620.93,1.83
12612,Yoga,751.3,1.04
12613,HIIT,1386.0,1.05
12614,Cardio,1334.4,1.39
12615,HIIT,1512.5,1.25
12616,Strength,2057.62,1.76
12617,HIIT,1846.46,1.4
12618,Strength,592.92,0.6
12619,HIIT,1706.1,1.41
12620,Strength,1061.23,1.07
12621,HIIT,1135.33,0.94
12622,Strength,1069.2,1.08
12623,Yoga,713.39,0.99
12624,Strength,1587.6,1.47
12625,Cardio,1199.0,1.25
12626,HIIT,1525.99,1.26
12627,HIIT,1686.49,1.39
12628,Cardio,1307.78,1.36
12629,Cardio,1837.97,1.77
12630,HIIT,1506.05,1.14
12631,HIIT,689.07,0.57
12632,Strength,2186.22,1.87
12633,Cardio,1229.82,1.28
12634,HIIT,980.1,0.81
12635,HIIT,846.23,0.7
12636,Strength,1123.2,1.04
12637,Strength,1456.62,1.47
12638,Strength,2259.84,1.93
12639,Cardio,1842.22,1.77
12640,Strength,712.15,0.72
12641,HIIT,822.05,0.68
12642,Cardio,1392.0,1.45
12643,HIIT,1512.5,1.25
12644,Yoga,811.8,1.23
12645,Cardio,1296.0,1.35
12646,Yoga,625.29,0.95
12647,Strength,2117.7,1.81
12648,Strength,1307.99,1.32
12649,HIIT,1699.96,1.29
12650,HIIT,1757.69,1.45
12651,Yoga,907.96,1.26
12652,Strength,1447.2,1.34
12653,Cardio,1894.26,1.82
12654,Strength,1059.3,1.07
12655,Strength,1071.14,1.08
12656,Yoga,422.4,0.64
12657,Cardio,1235.36,1.4
12658,HIIT,1466.42,1.11
12659,Cardio,1370.51,1.43
12660,Cardio,1082.99,1.13
12661,Yoga,1171.8,1.5
12662,Cardio,1071.62,1.12
12663,Yoga,933.66,1.3
12664,Cardio,1843.63,1.77
12665,Yoga,936.78,1.3
12666,Strength,1166.4,1.08
12667,Strength,1574.17,1.46
12668,Yoga,1410.71,1.81
12669,Yoga,844.8,1.28
12670,Cardio,957.46,1.09
12671,Strength,1080.08,1.09
12672,Strength,1458.0,1.35
12673,HIIT,1877.52,1.42
12674,HIIT,1533.75,1.16
12675,Yoga,835.9,1.16
12676,Strength,762.3,0.77
12677,Cardio,1652.33,1.59
12678,Yoga,753.77,1.14
12679,Strength,1492.88,1.38
12680,Cardio,1217.71,1.38
12681,Cardio,678.83,0.77
12682,Cardio,979.2,1.02
12683,Yoga,1003.3,1.39
12684,Yoga,554.4,0.84
12685,Strength,583.04,0.59
12686,Strength,1346.4,1.36
12687,Strength,1121.75,1.13
12688,HIIT,689.7,0.57
12689,Cardio,757.49,0.86
12690,Yoga,687.65,1.04
12691,Yoga,1061.05,1.47
12692,Strength,2297.81,1.97
12693,Cardio,1000.06,1.04
12694,Strength,1256.16,1.27
12695,Strength,1346.62,1.25
12696,Yoga,423.17,0.64
12697,Cardio,1084.8,1.13
12698,Cardio,1258.65,1.31
12699,Strength,1479.6,1.37
12700,Cardio,1274.84,1.45
12701,Yoga,904.2,1.37
12702,HIIT,1976.7,1.5
12703,Strength,1262.55,1.17
12704,Yoga,805.93,1.22
12705,HIIT,1518.0,1.15
12706,Strength,2142.75,1.83
12707,HIIT,1489.65,1.23
12708,HIIT,1398.03,1.06
12709,Strength,1609.2,1.49
12710,Yoga,548.3,0.83
12711,Strength,2161.17,1.85
12712,HIIT,1648.59,1.36
12713,HIIT,2547.36,1.78
12714,Yoga,1064.71,1.48
12715,Yoga,356.4,0.54
12716,Strength,1179.17,1.19
12717,Strength,2059.2,1.76
12718,Cardio,1076.1,1.12
12719,Cardio,607.75,0.69
12720,HIIT,628.63,0.52
12721,Cardio,1440.0,1.5
12722,Cardio,1317.39,1.37
12723,Cardio,1976.0,1.9
12724,Yoga,956.0,1.33
12725,HIIT,1582.68,1.2
12726,Cardio,1323.7,1.38
12727,Cardio,1170.22,1.22
12728,Strength,2304.9,1.97
12729,Yoga,1248.0,1.6
12730,Strength,1459.22,1.35
12731,Strength,1156.56,1.07
12732,Yoga,834.5,1.16
12733,Yoga,1208.07,1.55
12734,Strength,2060.78,1.76
12735,HIIT,1879.09,1.42
12736,HIIT,1585.32,1.2
12737,Strength,1145.75,1.06
12738,HIIT,1346.4,1.02
12739,Yoga,1059.28,1.47
12740,Yoga,1324.98,1.7
12741,Yoga,792.66,1.1
12742,Cardio,1083.9,1.13
12743,Cardio,1108.8,1.26
12744,Yoga,938.05,1.42
12745,Yoga,1292.81,1.66
12746,Yoga,1380.6,1.77
12747,Cardio,651.79,0.74
12748,HIIT,799.33,0.66
12749,Strength,1443.58,1.34
12750,HIIT,1785.92,1.48
12751,Yoga,1072.8,1.49
12752,Strength,1405.17,1.3
12753,HIIT,1677.8,1.27
12754,Yoga,1546.78,1.98
12755,HIIT,847.77,0.7
12756,Strength,1567.3,1.45
12757,Cardio,1102.16,1.15
12758,Cardio,1094.4,1.14
12759,Yoga,734.4,1.02
12760,Strength,2246.4,1.92
12761,Cardio,1004.11,1.14
12762,Cardio,917.7,1.04
12763,Cardio,722.26,0.82
12764,Strength,1087.02,1.1
12765,HIIT,1400.37,1.06
12766,Cardio,720.29,0.82
